old_index,city_name,tdate,hr,order_id,driver_id,starting_lng,starting_lat,start_poi,dest_lng,dest_lat,dest_poi,begin_time,finish_time,travel_distance,travel_time,strive_time,rnd,newdistance
398352,成都市,20160704,8,e596bec4,ab16fb92,104.08625,30.681425,住宅小区,104.06938,30.67885,医院,2016-07-04 08:35:50,2016-07-04 08:50:32,2.9,14,2016-07-04 08:34:26,0.167215901718876,2216.452
318441,成都市,20160321,9,f0b53f98,28d13299,104.086994,30.675541,住宅小区,104.109193,30.664848,学校,2016-03-21 09:09:48,2016-03-21 09:21:54,3.0,12,2016-03-21 08:53:33,0.133843076972298,3364.795
65598,成都市,20160729,7,a8bdae9b,6a9bc4e7,104.072,30.679,酒店宾馆,104.048503,30.666635,住宅小区,2016-07-29 07:45:17,2016-07-29 08:02:42,4.3,17,2016-07-29 07:40:09,0.0274700912261637,3768.976
403917,成都市,20160506,8,2c826366,669bb72c,104.08875,30.68521,住宅小区,104.076364,30.659353,商务楼宇,2016-05-06 08:03:17,2016-05-06 08:21:59,3.5,18,2016-05-06 07:52:44,0.169544611225987,3840.4739999999993
136453,成都市,20160401,8,51b8d46c,3ded3943,104.074323,30.690222,商务楼宇,104.07822,30.66534,医院,2016-04-01 08:21:49,2016-04-01 08:39:03,3.6,17,2016-04-01 08:19:18,0.0572270626573295,3938.681000000001
343347,成都市,20160927,8,ce626e38,5c317186,104.08426,30.67388,商务楼宇,104.10913,30.63996,住宅小区,2016-09-27 08:01:11,2016-09-27 08:18:46,6.4,17,2016-09-27 07:59:08,0.14428905897973,5783.1389999999965
469934,成都市,20160803,9,f5dc0a0f,87f17478,104.09043,30.67901,住宅小区,104.09056,30.658161,住宅小区,2016-08-03 09:13:32,2016-08-03 09:24:12,3.5,10,2016-08-03 09:10:19,0.196948349024405,2817.1580000000004
321219,成都市,20160617,8,97d4dcc6,493a2c3c,104.07446,30.67844,住宅小区,104.07625,30.65934,商务楼宇,2016-06-17 08:27:34,2016-06-17 08:39:20,3.8,11,2016-06-17 08:26:40,0.135050560471197,3383.48
461162,成都市,20160404,7,2ba14ff2,2fb3d13,104.076508,30.690203,商务楼宇,104.037769,30.68777,商务楼宇,2016-04-04 07:19:47,2016-04-04 07:32:50,6.0,13,2016-04-04 07:13:14,0.193329642549152,4651.557999999999
68011,成都市,20160915,9,507dca5f,8573b22b,104.081946,30.680883,住宅小区,104.09159,30.69534,地名地址,2016-09-15 09:11:27,2016-09-15 09:39:17,6.5,27,2016-09-15 09:09:09,0.02848146183805,3237.796
458420,成都市,20160607,7,3a1fa4dd,88860e7d,104.08725,30.68078,住宅小区,104.086459,30.660491,医院,2016-06-07 07:31:36,2016-06-07 07:48:04,3.9,16,2016-06-07 07:28:40,0.192188210299271,2975.528
407286,成都市,20160723,8,2aab0367,681183e0,104.084381,30.681967,商务楼宇,104.11203,30.66849,商务楼宇,2016-07-23 08:37:32,2016-07-23 08:54:26,6.4,16,2016-07-23 08:29:38,0.170955538598446,4222.054
285562,成都市,20160503,8,34f19e49,752470bc,104.07883,30.67276,住宅小区,104.0567,30.6722,地名地址,2016-05-03 08:23:21,2016-05-03 08:39:24,3.1,16,2016-05-03 08:15:38,0.119982077255178,2833.585
71298,成都市,20160105,8,58054099,a906f4e0,104.092536,30.670339,住宅小区,104.061505,30.642745,医院,2016-01-05 08:29:38,2016-01-05 08:50:54,7.2,21,2016-01-05 08:26:30,0.02981414658107,6597.543999999999
412762,成都市,20160815,7,4c868a0c,ec3f453e,104.085016,30.672425,商务楼宇,104.109195,30.675049,购物,2016-08-15 07:03:57,2016-08-15 07:14:11,3.9,10,2016-08-15 07:00:27,0.173262128739351,3182.5460000000003
29680,成都市,20160625,8,d7b11276,6f486bfb,104.09043,30.67901,住宅小区,104.048186,30.665992,地名地址,2016-06-25 08:57:34,2016-06-25 09:11:56,6.1,14,2016-06-25 08:53:12,0.0125039589395711,5587.458
136252,成都市,20160201,7,551915d7,68e1b197,104.067936,30.682099,学校,104.083121,30.682369,地名地址,2016-02-01 07:13:26,2016-02-01 07:20:55,2.2,7,2016-02-01 07:03:44,0.0571486106480631,2034.1070000000004
263656,成都市,20160827,8,cc0ea75f,4193c52d,104.08735,30.68877,酒店宾馆,104.14228,30.68215,商务楼宇,2016-08-27 08:51:08,2016-08-27 09:06:00,9.5,14,2016-08-27 08:45:56,0.110665340787852,7075.429000000001
477839,成都市,20160401,8,7dbd7eab,bcfefff1,104.08968,30.68696,住宅小区,104.06966,30.67515,商务楼宇,2016-04-01 08:49:54,2016-04-01 09:03:41,3.6,13,2016-04-01 08:39:07,0.200278109089075,2925.259
