old_index,city_name,tdate,hr,order_id,driver_id,starting_lng,starting_lat,start_poi,dest_lng,dest_lat,dest_poi,begin_time,finish_time,travel_distance,travel_time,strive_time,rnd,newdistance
372585,成都市,20160809,8,7623c1aa,e0e6a87a,104.088,30.6876,住宅小区,104.075698,30.695897,生活服务,2016-08-09 08:49:54,2016-08-09 09:05:27,3.3,15,2016-08-09 08:34:21,0.156472907888258,5827.9130000000005
246250,成都市,20160414,8,4dfb35d2,9ab46b68,104.09041,30.676141,商务楼宇,104.07638,30.652968,医院,2016-04-14 08:17:44,2016-04-14 08:39:08,3.9,21,2016-04-14 07:59:33,0.103426242048465,3293.175000000001
58064,成都市,20151209,8,e15ab9f1,48e1d641,104.083607,30.672861,地名地址,104.0487,30.6835,商务楼宇,2015-12-09 08:21:49,2015-12-09 08:32:22,4.7,10,2015-12-09 08:09:08,0.0243653554912475,3853.253
22287,成都市,20151116,9,825145e3,d4c01f3e,104.08687,30.672416,地名地址,104.1133,30.6638,地名地址,2015-11-16 09:05:21,2015-11-16 09:21:13,6.8,15,2015-11-16 08:59:35,0.0094298253402449,3190.657
456351,成都市,20151118,9,70e6b107,1a9ef20c,104.087581,30.687699,住宅小区,104.063023,30.669379,医院,2015-11-18 09:03:44,2015-11-18 09:23:06,4.0,19,2015-11-18 08:53:19,0.191319388937593,3614.636
471870,成都市,20160527,8,43a586e2,e906fe32,104.083107,30.690048,住宅小区,104.080099,30.670571,医院,2016-05-27 08:13:57,2016-05-27 08:26:41,3.0,12,2016-05-27 08:10:37,0.197801311609251,2797.6690000000003
352753,成都市,20160121,8,b8e9a9d7,989c2fd5,104.082763,30.684317,住宅小区,104.069,30.6337,购物,2016-01-21 08:27:37,2016-01-21 09:02:24,8.2,34,2016-01-21 08:24:35,0.148160092507948,7309.585999999999
23016,成都市,20160314,8,df564478,c362ac37,104.082208,30.694888,住宅小区,104.055667,30.663148,休闲娱乐,2016-03-14 08:15:40,2016-03-14 08:45:54,6.2,30,2016-03-14 07:54:54,0.0097414943593241,5528.419
86553,成都市,20160902,7,5369944c,e0ed383c,104.082541,30.681842,住宅小区,104.0499,30.71355,学校,2016-09-02 07:31:35,2016-09-02 07:55:54,8.5,24,2016-09-02 07:25:34,0.0362373952659676,7549.885000000001
35554,成都市,20160526,7,bd144188,47597dc8,104.0897,30.68666,住宅小区,104.05567,30.663149,休闲娱乐,2016-05-26 07:17:06,2016-05-26 07:29:32,4.6,12,2016-05-26 07:12:55,0.0149640613102802,5306.212
325820,成都市,20160112,8,b22a23c1,7d21eecc,104.072487,30.693391,酒店宾馆,104.05187,30.76271,住宅小区,2016-01-12 08:13:22,2016-01-12 08:40:31,9.6,27,2016-01-12 08:10:35,0.136970267833458,9893.526000000002
453268,成都市,20161020,9,c02b1d29,d4c75be9,104.08995,30.68121,住宅小区,104.07357,30.67895,住宅小区,2016-10-20 09:03:20,2016-10-20 09:09:36,2.3,6,2016-10-20 09:00:43,0.190051382767165,2028.261
199001,成都市,20160920,8,6b32c4fd,5af382fa,104.067879,30.671894,酒店宾馆,104.08315,30.67224,生活服务,2016-09-20 08:33:03,2016-09-20 08:44:38,2.8,11,2016-09-20 08:30:33,0.0834971254901451,1919.1160000000004
197891,成都市,20160918,8,81f2ccd2,7c08b0eb,104.078186,30.671054,生活服务,104.075699,30.695897,生活服务,2016-09-18 08:21:49,2016-09-18 08:36:32,3.4,14,2016-09-18 08:12:51,0.0830182511153539,6188.608
257983,成都市,20160829,7,fa174227,c64ff37a,104.088,30.689301,住宅小区,104.074564,30.686622,商务楼宇,2016-08-29 07:45:18,2016-08-29 07:53:11,2.1,7,2016-08-29 07:34:23,0.108308485984905,2667.2250000000004
