old_index,city_name,tdate,hr,order_id,driver_id,starting_lng,starting_lat,start_poi,dest_lng,dest_lat,dest_poi,begin_time,finish_time,travel_distance,travel_time,strive_time,rnd,newdistance
354742,成都市,20160125,9,afc9993b,49b5bbbb,104.080964,30.671534,住宅小区,104.0956,30.6443,地名地址,2016-01-25 09:23:50,2016-01-25 09:50:10,6.8,26,2016-01-25 09:16:26,0.14902881724561,4597.601000000001
197563,成都市,20160621,8,35780093,b04f7467,104.0703,30.69474,住宅小区,104.108341,30.69961,酒店宾馆,2016-06-21 08:27:10,2016-06-21 08:42:35,6.4,15,2016-06-21 08:12:09,0.0828774674888819,5067.079
459122,成都市,20160106,8,2d06df52,fbf0db4f,104.079083,30.682956,地名地址,104.102363,30.711623,休闲娱乐,2016-01-06 08:13:36,2016-01-06 08:47:19,7.2,33,2016-01-06 08:00:30,0.192477423422307,4473.93
364453,成都市,20160405,8,cc1e187f,a98a80a2,104.084116,30.67718,地名地址,104.083332,30.649769,酒店宾馆,2016-04-05 08:07:55,2016-04-05 08:26:43,4.7,18,2016-04-05 08:05:21,0.153046285658323,3870.0790000000006
131222,成都市,20160819,9,f037e5c4,50e67010,104.0851,30.6852,商务楼宇,104.0413,30.65075,医院,2016-08-19 09:13:17,2016-08-19 09:59:59,6.3,46,2016-08-19 08:47:35,0.0550326623744657,7155.908
135622,成都市,20160925,8,e3cda7d4,a71abe3,104.07187,30.69242,酒店宾馆,104.0831,30.68473,医院,2016-09-25 08:05:26,2016-09-25 08:16:29,2.9,11,2016-09-25 08:02:24,0.0568722486112127,2422.175
192381,成都市,20161020,7,98961fd0,51db7c25,104.07428,30.67849,住宅小区,104.09233,30.64598,商务楼宇,2016-10-20 07:51:16,2016-10-20 08:07:03,5.1,15,2016-10-20 07:47:11,0.080705561138242,5353.084999999999
76725,成都市,20151205,8,54aaed70,bcf9f5cf,104.08168,30.683103,住宅小区,104.066043,30.650183,酒店宾馆,2015-12-05 08:09:51,2015-12-05 08:25:36,5.5,15,2015-12-05 08:06:34,0.0320958492612571,5369.699000000001
398352,成都市,20160704,8,e596bec4,ab16fb92,104.08625,30.681425,住宅小区,104.06938,30.67885,医院,2016-07-04 08:35:50,2016-07-04 08:50:32,2.9,14,2016-07-04 08:34:26,0.167215901718876,2216.452
197265,成都市,20160414,8,79816d2b,54be3ab1,104.072723,30.695189,酒店宾馆,104.07394,30.665671,酒店宾馆,2016-04-14 08:01:34,2016-04-14 08:22:08,3.5,20,2016-04-14 07:58:50,0.0827489598153134,4707.9490000000005
158402,成都市,20160310,9,d02d7672,c3f3ae90,104.085098,30.682739,公交地铁,104.041498,30.666256,医院,2016-03-10 09:29:33,2016-03-10 09:57:52,6.2,28,2016-03-10 09:18:38,0.0664169728060595,6440.102000000001
116956,成都市,20160406,8,36fbaf4e,397e9f82,104.073832,30.671341,商务楼宇,104.086794,30.642659,商务楼宇,2016-04-06 08:21:42,2016-04-06 08:41:39,9.7,19,2016-04-06 08:12:29,0.0490947832194293,5651.274000000001
135726,成都市,20160319,9,1222dc93,60015541,104.07675,30.68918,商务楼宇,104.10923,30.629188,住宅小区,2016-03-19 09:03:02,2016-03-19 09:40:47,9.7,37,2016-03-19 09:00:13,0.056919844534896,8980.099000000004
237885,成都市,20161024,8,389104ae,43e755e2,104.075667,30.688843,商务楼宇,104.06042,30.65939,医院,2016-10-24 08:45:20,2016-10-24 09:03:17,4.8,17,2016-10-24 08:38:56,0.0998096837811977,4398.486000000001
271261,成都市,20160821,8,9b73bbbc,525017d2,104.0818,30.67077,商务楼宇,104.02124,30.6705,地名地址,2016-08-21 08:37:03,2016-08-21 08:53:59,8.4,16,2016-08-21 08:32:52,0.113871805774823,7919.787999999998
70590,成都市,20161008,9,c4678c34,531db00d,104.072591,30.693261,酒店宾馆,104.10051,30.67798,学校,2016-10-08 09:09:47,2016-10-08 09:22:49,4.1,13,2016-10-08 09:05:30,0.0295462010334154,4406.754
398122,成都市,20160722,7,4e46e4b4,cf300042,104.068589,30.69161,住宅小区,104.06139,30.63656,医院,2016-07-22 07:23:28,2016-07-22 07:55:30,8.2,32,2016-07-22 07:16:34,0.167120141360357,6834.269999999999
74618,成都市,20160511,7,386586b,bdf27807,104.08799,30.689194,住宅小区,104.079583,30.639071,学校,2016-05-11 07:37:13,2016-05-11 08:11:50,7.4,34,2016-05-11 07:33:25,0.031237380093609,7002.050999999999
81801,成都市,20160518,9,45450ec7,6e6d0f4e,104.072571,30.670616,商务楼宇,104.054034,30.671784,医院,2016-05-18 09:23:35,2016-05-18 09:35:03,2.2,11,2016-05-18 09:20:44,0.0342391952943645,1989.261
160103,成都市,20160311,8,884723ad,9c716873,104.072487,30.693392,酒店宾馆,104.049936,30.71384,医院,2016-03-11 08:13:17,2016-03-11 08:27:32,5.0,14,2016-03-11 08:08:31,0.0671552985314346,5158.648999999999
215163,成都市,20160601,8,5e41aa49,b0e577b0,104.068401,30.67367,住宅小区,104.048892,30.672889,商务楼宇,2016-06-01 08:49:31,2016-06-01 09:02:31,2.8,13,2016-06-01 08:39:41,0.0902595772494552,2397.814
246250,成都市,20160414,8,4dfb35d2,9ab46b68,104.09041,30.676141,商务楼宇,104.07638,30.652968,医院,2016-04-14 08:17:44,2016-04-14 08:39:08,3.9,21,2016-04-14 07:59:33,0.103426242048465,3293.175000000001
205030,成都市,20160130,7,8fb8933a,ce7f42da,104.084175,30.685884,住宅小区,104.073031,30.658406,商务楼宇,2016-01-30 07:49:37,2016-01-30 08:00:25,5.1,10,2016-01-30 07:44:09,0.0860034066176679,4380.998
58288,成都市,20160618,8,9288093c,4dcc7665,104.076668,30.688547,商务楼宇,104.09405,30.68946,医院,2016-06-18 08:15:17,2016-06-18 08:25:15,2.2,9,2016-06-18 08:12:33,0.0244502639847196,2514.961
300022,成都市,20160520,9,860d24a2,f6dd58e4,104.072829,30.682447,住宅小区,104.07394,30.665671,酒店宾馆,2016-05-20 09:27:53,2016-05-20 09:43:49,3.7,15,2016-05-20 09:25:01,0.126041245819541,2388.517
327427,成都市,20151217,7,df167da4,ff61b876,104.081963,30.671048,商务楼宇,104.09751,30.649647,住宅小区,2015-12-17 07:31:19,2015-12-17 07:41:53,4.0,10,2015-12-17 07:28:29,0.137648134043297,3649.916999999999
