old_index,city_name,tdate,hr,order_id,driver_id,starting_lng,starting_lat,start_poi,dest_lng,dest_lat,dest_poi,begin_time,finish_time,travel_distance,travel_time,strive_time,rnd,newdistance
341081,成都市,20161023,9,c18a1426,e344bea5,104.076646,30.694132,商务楼宇,104.05692,30.72113,住宅小区,2016-10-23 09:27:58,2016-10-23 09:44:58,5.0,17,2016-10-23 09:18:07,0.14335308812789,4371.342000000001
16105,成都市,20160706,9,c3176403,b2b213d6,104.09037,30.68447,商务楼宇,104.06692,30.64595,商务楼宇,2016-07-06 09:05:03,2016-07-06 09:33:03,6.3,28,2016-07-06 09:03:29,0.0068053798071218,5569.456
63152,成都市,20160428,9,4b305a6d,33f33b2c,104.068641,30.673721,酒店宾馆,104.043182,30.665078,学校,2016-04-28 09:17:01,2016-04-28 09:40:57,4.7,23,2016-04-28 09:09:17,0.0264364401396221,3676.292
472252,成都市,20151203,8,e5cbb19c,e77a7507,104.078872,30.672801,住宅小区,104.06578,30.65735,休闲娱乐,2015-12-03 08:23:48,2015-12-03 08:38:41,3.3,14,2015-12-03 08:15:42,0.197950959874593,2450.1960000000004
498351,成都市,20160913,9,8791d332,d01540c1,104.084747,30.682459,公交地铁,104.09969,30.65411,住宅小区,2016-09-13 09:25:52,2016-09-13 09:39:06,4.6,13,2016-09-13 09:16:28,0.208944690797303,3893.628
69338,成都市,20160318,8,b09e1013,73005fed,104.086319,30.688923,酒店宾馆,104.0488,30.667,医院,2016-03-18 08:59:36,2016-03-18 09:20:57,5.8,21,2016-03-18 08:53:10,0.0290239095292897,5522.55
473378,成都市,20160923,7,1f0bad21,a43871e7,104.08267,30.6868,住宅小区,104.07724,30.65109,地名地址,2016-09-23 07:59:29,2016-09-23 08:26:19,5.4,26,2016-09-23 07:53:16,0.198417758603687,5148.035
489375,成都市,20160904,7,b62d5497,a76f80bb,104.08872,30.6795,住宅小区,104.06584,30.65742,休闲娱乐,2016-09-04 07:13:39,2016-09-04 07:24:54,3.3,11,2016-09-04 07:08:30,0.205069694193251,3861.458000000001
355719,成都市,20160315,7,389f217a,9166d494,104.080221,30.683231,学校,104.104425,30.695113,公交地铁,2016-03-15 07:43:01,2016-03-15 07:50:41,3.2,7,2016-03-15 07:36:28,0.149447847511547,3416.7080000000005
278065,成都市,20151111,9,f843acc6,61744928,104.0688,30.6752,酒店宾馆,104.0606,30.6412,医院,2015-11-11 09:07:38,2015-11-11 09:38:35,6.6,30,2015-11-11 08:52:58,0.116789500940497,5444.182999999998
293678,成都市,20160409,9,ac3f07aa,a8b13bd,104.07851,30.67828,商务楼宇,104.107401,30.670454,商务楼宇,2016-04-09 09:11:11,2016-04-09 09:17:16,3.0,6,2016-04-09 09:03:23,0.123361949089667,3086.026
460713,成都市,20160421,8,9303372d,31fd6b83,104.067129,30.672291,住宅小区,104.052411,30.667199,医院,2016-04-21 08:33:35,2016-04-21 08:49:55,2.6,16,2016-04-21 08:28:09,0.19314211808589,2154.372
417803,成都市,20160306,7,b3095823,a08b5187,104.09009,30.68284,住宅小区,104.028354,30.716501,住宅小区,2016-03-06 07:11:04,2016-03-06 07:31:29,9.8,20,2016-03-06 07:05:37,0.175292210385328,8947.864999999998
58288,成都市,20160618,8,9288093c,4dcc7665,104.076668,30.688547,商务楼宇,104.09405,30.68946,医院,2016-06-18 08:15:17,2016-06-18 08:25:15,2.2,9,2016-06-18 08:12:33,0.0244502639847196,2514.961
319484,成都市,20151231,8,92ced5bb,8c3d3f53,104.091269,30.691221,地名地址,104.076091,30.65982,商务楼宇,2015-12-31 08:25:40,2015-12-31 08:39:42,3.5,14,2015-12-31 08:15:52,0.134295598242476,4894.892999999999
