old_index,city_name,tdate,hr,order_id,driver_id,starting_lng,starting_lat,start_poi,dest_lng,dest_lat,dest_poi,begin_time,finish_time,travel_distance,travel_time,strive_time,rnd,newdistance
429670,成都市,20161022,7,5cf00b6c,abcb0f26,104.086143,30.68705,住宅小区,104.07318,30.70213,公交地铁,2016-10-22 07:57:57,2016-10-22 08:07:44,3.2,9,2016-10-22 07:53:20,0.180221056330719,3209.432
145328,成都市,20160507,8,59d549f6,1714dfd9,104.089823,30.689015,酒店宾馆,104.058062,30.694572,公交地铁,2016-05-07 08:09:35,2016-05-07 08:22:29,4.6,12,2016-05-07 08:04:13,0.0610105054151074,4075.549
175106,成都市,20160618,8,478e397e,2e3da8a1,104.08734,30.675651,住宅小区,104.12844,30.63596,其它,2016-06-18 08:19:07,2016-06-18 08:35:13,9.1,16,2016-06-18 08:17:30,0.0734911278769301,7541.844999999998
69109,成都市,20160621,8,9b950f95,a423474a,104.067941,30.68567,学校,104.0947,30.674891,住宅小区,2016-06-21 08:51:03,2016-06-21 08:59:55,3.0,8,2016-06-21 08:45:09,0.0289307587063111,3314.717
308078,成都市,20160824,8,c4dd03ed,75f9a253,104.076005,30.685414,医院,104.04865,30.68345,商务楼宇,2016-08-24 08:33:16,2016-08-24 08:47:41,3.8,14,2016-08-24 08:29:48,0.129417038493536,3645.900000000001
485108,成都市,20160312,8,e0b8a4de,f2d4d1d6,104.089429,30.680477,住宅小区,104.102534,30.64334,地名地址,2016-03-12 08:39:16,2016-03-12 09:02:36,8.5,23,2016-03-12 08:32:13,0.203321007337337,5349.655000000002
240783,成都市,20160906,7,71a0292e,9cc8e2e4,104.08863,30.68505,住宅小区,104.08492,30.66594,学校,2016-09-06 07:13:22,2016-09-06 07:22:25,3.5,9,2016-09-06 07:04:03,0.101048390511493,2745.1510000000003
190425,成都市,20160712,9,b61bb044,5d16070e,104.08738,30.67746,住宅小区,104.09229,30.64572,商务楼宇,2016-07-12 09:25:54,2016-07-12 10:03:40,6.3,37,2016-07-12 09:18:49,0.079886602987175,4720.071999999999
318941,成都市,20160516,7,c70a712c,9aee51d5,104.07621,30.675812,住宅小区,104.053201,30.697976,学校,2016-05-16 07:21:13,2016-05-16 07:34:05,4.6,12,2016-05-16 07:13:57,0.134074215752864,3831.417
288516,成都市,20160913,9,738c647e,73fed3ec,104.0885,30.69307,餐饮,104.0877,30.67942,住宅小区,2016-09-13 09:05:37,2016-09-13 09:14:05,2.8,8,2016-09-13 08:50:44,0.121248113574466,3343.0440000000003
396070,成都市,20160209,8,725da86,eb2e0d39,104.089189,30.688446,住宅小区,104.06158,30.648156,酒店宾馆,2016-02-09 08:05:13,2016-02-09 08:23:04,7.0,17,2016-02-09 07:58:15,0.16626009796752,6526.360000000001
334228,成都市,20160920,8,f986aa93,732e6cb7,104.07771,30.67333,商务楼宇,104.08609,30.64876,公交地铁,2016-09-20 08:43:03,2016-09-20 08:59:03,4.0,16,2016-09-20 08:27:03,0.140462171850596,3756.486
86553,成都市,20160902,7,5369944c,e0ed383c,104.082541,30.681842,住宅小区,104.0499,30.71355,学校,2016-09-02 07:31:35,2016-09-02 07:55:54,8.5,24,2016-09-02 07:25:34,0.0362373952659676,7549.885000000001
477647,成都市,20160704,9,6413002b,fdacd432,104.087227,30.6889,酒店宾馆,104.10379,30.70527,公交地铁,2016-07-04 09:23:05,2016-07-04 09:37:23,4.7,14,2016-07-04 09:15:11,0.200203215257117,3269.032
258813,成都市,20151212,8,27f31d4,66f06fc4,104.079659,30.673011,住宅小区,104.109078,30.674938,购物,2015-12-12 08:17:28,2015-12-12 08:25:50,3.7,8,2015-12-12 08:15:03,0.10866474065649,3490.359
258389,成都市,20160406,9,a7949956,3b13ebae,104.077271,30.67356,商务楼宇,104.075698,30.695897,生活服务,2016-04-06 09:21:57,2016-04-06 09:40:23,3.1,18,2016-04-06 09:15:38,0.10847819981524,6019.563
143602,成都市,20160323,7,2a1abb40,1a3c2eaf,104.089668,30.686991,住宅小区,104.068566,30.64883,学校,2016-03-23 07:29:33,2016-03-23 07:44:47,7.1,15,2016-03-23 07:22:13,0.0602329450796241,5280.075000000002
160650,成都市,20160725,9,9d73410d,b4858d4,104.074212,30.690229,商务楼宇,104.015583,30.715057,酒店宾馆,2016-07-25 09:27:04,2016-07-25 09:44:58,8.0,17,2016-07-25 09:18:38,0.06740337499391,7521.931
173492,成都市,20160925,9,cf6cbc5b,ea2a7fa4,104.078218,30.674258,住宅小区,104.049991,30.64545,商务楼宇,2016-09-25 09:07:29,2016-09-25 09:28:01,5.4,20,2016-09-25 09:05:28,0.0727748148311324,4917.484
144953,成都市,20160325,9,33f51545,3ae2352a,104.09201,30.68431,商务楼宇,104.0719,30.6684,生活服务,2016-03-25 09:25:19,2016-03-25 09:42:32,3.1,17,2016-03-25 09:17:38,0.0608520277824504,3072.687000000001
204560,成都市,20160601,8,f40050cb,ee60c103,104.081426,30.679571,住宅小区,104.066661,30.654001,生活服务,2016-06-01 08:33:20,2016-06-01 08:56:02,3.8,22,2016-06-01 08:28:13,0.0858117614732441,4129.410000000001
153542,成都市,20160619,9,56488b92,aa1a233b,104.08856,30.68493,住宅小区,104.089174,30.64968,住宅小区,2016-06-19 09:15:52,2016-06-19 09:31:43,5.8,15,2016-06-19 09:06:02,0.0643907655594227,4904.563999999999
218289,成都市,20160324,7,ca67a1d6,9974a9ef,104.0868,30.691561,住宅小区,104.061493,30.679539,学校,2016-03-24 07:05:35,2016-03-24 07:14:10,2.9,8,2016-03-24 07:02:08,0.091563912115739,3488.336
90030,成都市,20160303,8,1fea730d,b6b50a23,104.081376,30.675466,商务楼宇,104.06756,30.652328,商务楼宇,2016-03-03 08:23:39,2016-03-03 08:35:55,4.1,12,2016-03-03 08:20:22,0.0376628835834075,3180.2800000000007
59511,成都市,20160419,8,87b5fe8c,95e49ff9,104.0763,30.69025,商务楼宇,104.094053,30.689441,医院,2016-04-19 08:27:30,2016-04-19 08:42:44,3.4,15,2016-04-19 08:19:37,0.024960338336231,2718.459
478760,成都市,20161013,7,95462a37,be4fcbdd,104.09287,30.67057,住宅小区,104.06793,30.70792,住宅小区,2016-10-13 07:43:33,2016-10-13 08:03:52,7.7,20,2016-10-13 07:39:05,0.200675430611712,6236.485999999999
173456,成都市,20160224,8,9833da0b,aafb96ea,104.090775,30.682512,住宅小区,104.0796,30.67111,学校,2016-02-24 08:21:16,2016-02-24 08:32:17,2.5,11,2016-02-24 08:17:00,0.0727569340188482,2311.6750000000006
108892,成都市,20160320,8,44ba53d2,77066e65,104.082489,30.686609,住宅小区,104.105953,30.686238,住宅小区,2016-03-20 08:25:00,2016-03-20 08:38:03,5.9,13,2016-03-20 08:21:19,0.0457018502763258,2999.6420000000007
166135,成都市,20160904,7,1e2e1061,28ca79e0,104.091507,30.670123,商务楼宇,104.089259,30.666842,学校,2016-09-04 07:47:39,2016-09-04 07:54:09,2.9,6,2016-09-04 07:45:21,0.0696824151405464,604.817
302748,成都市,20160128,8,210ad7ed,85bab883,104.082657,30.686708,酒店宾馆,104.073295,30.660154,住宅小区,2016-01-28 08:43:20,2016-01-28 08:55:53,2.5,12,2016-01-28 08:33:22,0.127208779892828,3978.266999999999
137198,成都市,20151211,8,8499619d,d31854b,104.08835,30.68353,餐饮,104.0761,30.6598,商务楼宇,2015-12-11 08:39:35,2015-12-11 08:58:35,3.3,19,2015-12-11 08:33:57,0.057545860876409,3726.337
357849,成都市,20160818,7,3066300f,e2a1287d,104.08979,30.68679,住宅小区,104.136199,30.680871,医院,2016-08-18 07:09:20,2016-08-18 07:22:20,5.9,13,2016-08-18 07:04:28,0.150310632322347,6096.5560000000005
444543,成都市,20161020,7,18c2eaec,e5d3a766,104.08859,30.6889,住宅小区,104.06794,30.68567,学校,2016-10-20 07:15:02,2016-10-20 07:25:53,2.9,10,2016-10-20 07:07:40,0.186469977841491,2699.1040000000003
234058,成都市,20160922,8,f0e1561b,7586e7f7,104.08382,30.68852,酒店宾馆,104.05966,30.6608,商务楼宇,2016-09-22 08:41:57,2016-09-22 08:57:43,4.2,15,2016-09-22 08:39:20,0.0982402497305799,4414.298
232858,成都市,20160109,7,8cfd4542,680fa5fe,104.081907,30.689488,餐饮,104.048186,30.665986,地名地址,2016-01-09 07:25:44,2016-01-09 07:44:55,5.6,19,2016-01-09 07:17:43,0.0977435972756205,5281.135
88682,成都市,20160729,9,b42e6f6c,ffc9a32a,104.073001,30.678901,酒店宾馆,104.065181,30.67434,酒店宾馆,2016-07-29 09:15:20,2016-07-29 09:43:39,4.0,28,2016-07-29 09:06:51,0.0371210480461482,1159.3440000000005
417803,成都市,20160306,7,b3095823,a08b5187,104.09009,30.68284,住宅小区,104.028354,30.716501,住宅小区,2016-03-06 07:11:04,2016-03-06 07:31:29,9.8,20,2016-03-06 07:05:37,0.175292210385328,8947.864999999998
192156,成都市,20160506,7,973e7077,4dadd8f5,104.085068,30.690431,住宅小区,104.075131,30.655843,购物,2016-05-06 07:45:10,2016-05-06 08:01:55,4.9,16,2016-05-06 07:39:46,0.0806111311713763,5079.985000000001
295644,成都市,20160731,7,25499bb6,8ad43f51,104.091,30.670501,商务楼宇,104.116522,30.744391,医院,2016-07-31 07:25:53,2016-07-31 07:41:31,9.4,15,2016-07-31 07:17:57,0.124201342341488,10589.039
