old_index,city_name,tdate,hr,order_id,driver_id,starting_lng,starting_lat,start_poi,dest_lng,dest_lat,dest_poi,begin_time,finish_time,travel_distance,travel_time,strive_time,rnd,newdistance
339769,成都市,20160128,7,67abb770,c08449b3,104.068779,30.68416,休闲娱乐,104.021131,30.66653,医院,2016-01-28 07:01:50,2016-01-28 07:14:32,6.6,12,2016-01-28 06:52:25,0.142810711624994,6430.424000000002
481717,成都市,20160120,8,8a005525,a19c3bcc,104.076754,30.672342,商务楼宇,104.0668,30.6531,商务楼宇,2016-01-20 08:21:38,2016-01-20 08:32:18,3.3,10,2016-01-20 08:16:18,0.201940003017516,2809.2860000000005
246436,成都市,20160822,8,86b561e,8656f7da,104.075,30.688,商务楼宇,104.076331,30.623322,商务楼宇,2016-08-22 08:25:59,2016-08-22 09:03:19,8.6,37,2016-08-22 08:19:12,0.103509532781612,8648.904
136317,成都市,20151204,7,fb84c730,951fc93a,104.076274,30.676209,住宅小区,104.129294,30.6363,公交地铁,2015-12-04 07:43:00,2015-12-04 08:15:46,8.5,32,2015-12-04 07:38:48,0.0571728896728975,8146.281999999998
157388,成都市,20160807,8,ec8d0ae,86eda48e,104.091,30.6854,住宅小区,104.06053,30.649,商务楼宇,2016-08-07 08:19:54,2016-08-07 08:33:31,6.5,13,2016-08-07 08:17:49,0.0659950527941499,5971.348
193771,成都市,20160524,8,fbc7c1fd,13404224,104.075798,30.687925,住宅小区,104.07329,30.659608,商务楼宇,2016-05-24 08:13:00,2016-05-24 08:30:00,4.1,17,2016-05-24 08:08:07,0.081276580709484,4083.810999999999
234768,成都市,20160828,7,9202001f,c2417780,104.089,30.6926,住宅小区,104.07978,30.720221,住宅小区,2016-08-28 07:43:45,2016-08-28 07:50:36,5.1,6,2016-08-28 07:37:58,0.0985036488388249,3717.837
87376,成都市,20160719,8,ec98ac7f,4abf79e5,104.074593,30.676519,住宅小区,104.07031,30.66396,商务楼宇,2016-07-19 08:35:28,2016-07-19 08:49:07,2.1,13,2016-07-19 08:27:04,0.0365981777297286,1856.884
332423,成都市,20160108,7,e6bf8975,69107be3,104.081278,30.670206,地名地址,104.106882,30.646478,地名地址,2016-01-08 07:23:59,2016-01-08 07:35:13,4.7,11,2016-01-08 07:22:51,0.139705247681883,4680.200999999998
89038,成都市,20160718,8,22d8cd47,99c5fbd9,104.091547,30.686264,住宅小区,104.11684,30.67172,住宅小区,2016-07-18 08:45:47,2016-07-18 08:57:17,3.7,11,2016-07-18 08:37:33,0.0372665093916847,4168.9800000000005
203558,成都市,20160224,7,d965c285,e6dc1857,104.075401,30.673933,住宅小区,104.052142,30.634544,地名地址,2016-02-24 07:53:36,2016-02-24 08:15:02,6.5,21,2016-02-24 07:49:27,0.0853817277717736,5798.6630000000005
356447,成都市,20160929,8,7537acba,b644f411,104.090391,30.684653,住宅小区,104.04178,30.70543,商务楼宇,2016-09-29 08:05:54,2016-09-29 08:26:54,6.6,21,2016-09-29 08:02:47,0.149752635918922,6356.223000000001
367232,成都市,20160715,8,4d4705f4,7a355bf9,104.077057,30.678717,住宅小区,104.062501,30.681382,地名地址,2016-07-15 08:53:30,2016-07-15 09:00:53,2.2,7,2016-07-15 08:46:21,0.154208993989752,1657.8960000000002
478760,成都市,20161013,7,95462a37,be4fcbdd,104.09287,30.67057,住宅小区,104.06793,30.70792,住宅小区,2016-10-13 07:43:33,2016-10-13 08:03:52,7.7,20,2016-10-13 07:39:05,0.200675430611712,6236.485999999999
52860,成都市,20160731,9,b6fb9f8c,b2ef6c2c,104.082,30.683,商务楼宇,104.04844,30.67144,酒店宾馆,2016-07-31 09:07:40,2016-07-31 09:26:38,4.8,18,2016-07-31 09:01:45,0.0221847465629098,4461.464999999999
99449,成都市,20160526,8,688d374e,615aac25,104.089668,30.686991,住宅小区,104.090859,30.64711,商务楼宇,2016-05-26 08:17:20,2016-05-26 08:38:11,6.1,20,2016-05-26 08:10:41,0.0416470885173419,5121.852
225709,成都市,20160922,9,b159e78f,4027c59b,104.08903,30.67145,住宅小区,104.06709,30.64864,酒店宾馆,2016-09-22 09:19:01,2016-09-22 09:42:13,5.3,23,2016-09-22 09:12:15,0.0947397735539417,4108.958
347908,成都市,20160524,7,197c5ce2,7f618911,104.084671,30.682035,住宅小区,104.066671,30.69494,公交地铁,2016-05-24 07:33:00,2016-05-24 07:43:37,2.5,10,2016-05-24 07:23:22,0.146130675236798,3229.1160000000004
46405,成都市,20160504,7,8e73f920,37976b5b,104.07667,30.67689,住宅小区,104.08749,30.64621,地名地址,2016-05-04 07:13:10,2016-05-04 07:24:13,5.7,11,2016-05-04 07:07:06,0.0194873643054386,4815.074999999999
192156,成都市,20160506,7,973e7077,4dadd8f5,104.085068,30.690431,住宅小区,104.075131,30.655843,购物,2016-05-06 07:45:10,2016-05-06 08:01:55,4.9,16,2016-05-06 07:39:46,0.0806111311713763,5079.985000000001
230078,成都市,20161009,8,fa5c86c,e805fa5d,104.09288,30.6706,住宅小区,104.05735,30.67198,商务楼宇,2016-10-09 08:47:30,2016-10-09 09:08:59,6.2,21,2016-10-09 08:39:01,0.0965695325904053,4517.901
176753,成都市,20160119,8,3b91c583,3912b549,104.084747,30.673604,住宅小区,104.007012,30.70114,公交地铁,2016-01-19 08:03:03,2016-01-19 08:28:01,10.0,24,2016-01-19 07:59:25,0.0741687308552486,10479.539
409918,成都市,20160414,8,56e360d2,5bc902a0,104.09282,30.681552,住宅小区,104.062722,30.669429,医院,2016-04-14 08:19:30,2016-04-14 08:52:07,4.9,32,2016-04-14 08:10:30,0.172064713003474,4038.805
256887,成都市,20151123,8,c8475a77,2f829c12,104.080266,30.674753,住宅小区,104.06055,30.669774,医院,2015-11-23 08:41:05,2015-11-23 08:56:20,3.4,15,2015-11-23 08:38:58,0.107849767727098,2486.7609999999995
221244,成都市,20151112,7,9275861c,62d0dcdf,104.0865,30.6724,地名地址,104.0764,30.6531,医院,2015-11-12 07:09:21,2015-11-12 07:19:59,3.7,10,2015-11-12 07:04:31,0.0928082853131533,2480.791
453248,成都市,20160612,7,c2b6a859,793876dd,104.07442,30.67845,住宅小区,104.090998,30.644817,住宅小区,2016-06-12 07:55:21,2016-06-12 08:08:46,4.8,13,2016-06-12 07:52:10,0.190040510557347,5619.167999999999
139874,成都市,20161002,7,4380999a,f11d2334,104.073681,30.694346,公交地铁,104.10607,30.71743,住宅小区,2016-10-02 07:31:19,2016-10-02 07:43:07,4.9,11,2016-10-02 07:25:06,0.0586641729942751,5116.599
494615,成都市,20160823,8,7536698c,6d4819e3,104.07665,30.68813,商务楼宇,104.06777,30.67333,商务楼宇,2016-08-23 08:21:40,2016-08-23 08:30:17,2.0,8,2016-08-23 08:11:32,0.207322194057399,2711.9490000000005
436082,成都市,20160417,7,5ad205e5,b557b47f,104.09093,30.6945,住宅小区,104.125502,30.645904,学校,2016-04-17 07:49:45,2016-04-17 08:03:51,7.8,14,2016-04-17 07:40:06,0.18290880243691,7876.186000000001
429670,成都市,20161022,7,5cf00b6c,abcb0f26,104.086143,30.68705,住宅小区,104.07318,30.70213,公交地铁,2016-10-22 07:57:57,2016-10-22 08:07:44,3.2,9,2016-10-22 07:53:20,0.180221056330719,3209.432
