old_index,city_name,tdate,hr,order_id,driver_id,starting_lng,starting_lat,start_poi,dest_lng,dest_lat,dest_poi,begin_time,finish_time,travel_distance,travel_time,strive_time,rnd,newdistance
419339,成都市,20160912,8,4aa030da,9790c13d,104.076691,30.689911,商务楼宇,104.1206,30.67863,商务楼宇,2016-09-12 08:37:09,2016-09-12 08:54:18,6.0,17,2016-09-12 08:30:20,0.175939615547593,5908.212
180072,成都市,20160406,9,23e2092e,37053405,104.082048,30.678388,学校,104.050951,30.683937,医院,2016-04-06 09:03:09,2016-04-06 09:18:01,3.6,14,2016-04-06 08:57:16,0.0755546226283093,3917.502
247549,成都市,20160319,8,34402694,12b13d69,104.073524,30.688732,商务楼宇,104.043879,30.683391,商务楼宇,2016-03-19 08:33:37,2016-03-19 08:44:20,3.6,10,2016-03-19 08:28:57,0.103952738311295,3376.06
80738,成都市,20160404,7,fa6d59cc,7fa6ced7,104.07942,30.68376,住宅小区,104.105951,30.686238,住宅小区,2016-04-04 07:37:31,2016-04-04 07:48:37,4.6,11,2016-04-04 07:30:49,0.0337935056035622,3379.5220000000004
225632,成都市,20160728,8,3cfdcb93,c57297c6,104.07099,30.69457,酒店宾馆,104.04376,30.68246,商务楼宇,2016-07-28 08:59:41,2016-07-28 09:15:00,3.9,15,2016-07-28 08:52:48,0.0947060227515863,4288.565
5358,成都市,20160419,8,24f81ab9,613dadde,104.088547,30.688449,住宅小区,104.083332,30.64977,酒店宾馆,2016-04-19 08:43:27,2016-04-19 08:54:25,2.1,10,2016-04-19 08:28:06,0.0022415013092541,5258.365000000002
226258,成都市,20160323,9,6cec12bc,a92d6aa7,104.082859,30.689651,住宅小区,104.062753,30.665079,休闲娱乐,2016-03-23 09:01:27,2016-03-23 09:38:46,5.3,37,2016-03-23 08:47:12,0.0949843469242279,3776.574
356314,成都市,20160601,8,94382300,1b000227,104.09106,30.67743,住宅小区,104.07563,30.66259,商务楼宇,2016-06-01 08:47:51,2016-06-01 09:00:23,2.7,12,2016-06-01 08:42:56,0.149691361493251,3091.8080000000004
228649,成都市,20160725,8,43f1f275,23c5f11c,104.08056,30.67411,商务楼宇,104.03732,30.66754,地名地址,2016-07-25 08:05:44,2016-07-25 08:26:46,6.4,21,2016-07-25 07:53:28,0.0959889947581539,5360.702
387411,成都市,20160625,8,c7f1443d,2e8fc93d,104.081924,30.682934,商务楼宇,104.062501,30.681382,地名地址,2016-06-25 08:17:52,2016-06-25 08:32:02,4.2,14,2016-06-25 08:12:51,0.162666939723115,2782.307
22287,成都市,20151116,9,825145e3,d4c01f3e,104.08687,30.672416,地名地址,104.1133,30.6638,地名地址,2015-11-16 09:05:21,2015-11-16 09:21:13,6.8,15,2015-11-16 08:59:35,0.0094298253402449,3190.657
130539,成都市,20151229,8,a432a621,dc73ffb3,104.068895,30.68401,住宅小区,104.0197,30.689,餐饮,2015-12-29 08:05:29,2015-12-29 08:21:55,5.7,16,2015-12-29 08:01:21,0.0547647581500159,5676.071
456589,成都市,20160824,7,b9ac7c64,73086533,104.08495,30.68523,商务楼宇,104.06726,30.66543,地名地址,2016-08-24 07:59:19,2016-08-24 08:14:02,3.7,14,2016-08-24 07:53:42,0.191426061371926,3033.005
172430,成都市,20160502,8,edf6ab8,2de08d20,104.089895,30.671809,医院,104.08859,30.68887,生活服务,2016-05-02 08:21:01,2016-05-02 08:27:13,2.4,6,2016-05-02 08:16:32,0.0723203451681017,2563.963
