old_index,city_name,tdate,hr,order_id,driver_id,starting_lng,starting_lat,start_poi,dest_lng,dest_lat,dest_poi,begin_time,finish_time,travel_distance,travel_time,strive_time,rnd,newdistance
194724,成都市,20160722,7,64ca8d7e,bbdafe9,104.083668,30.69166,住宅小区,104.07692,30.67565,地名地址,2016-07-22 07:47:52,2016-07-22 07:58:00,2.8,10,2016-07-22 07:41:33,0.0817009925641992,2148.5780000000004
340908,成都市,20160713,9,3be4db96,bcf4cf53,104.08975,30.68674,住宅小区,104.059995,30.683663,商务楼宇,2016-07-13 09:05:41,2016-07-13 09:19:28,4.1,13,2016-07-13 08:55:33,0.143282846081629,3441.268
136815,成都市,20160802,7,c455eea9,8d07ef9b,104.08814,30.69008,住宅小区,104.07589,30.64334,住宅小区,2016-08-02 07:47:46,2016-08-02 08:10:33,6.5,22,2016-08-02 07:38:15,0.0573682941632279,6537.056999999999
378645,成都市,20161017,8,15d81ed1,a3843dfb,104.092506,30.679668,住宅小区,104.11484,30.62747,酒店宾馆,2016-10-17 08:31:53,2016-10-17 08:54:12,9.5,22,2016-10-17 08:23:24,0.158999664669092,7571.405000000002
135622,成都市,20160925,8,e3cda7d4,a71abe3,104.07187,30.69242,酒店宾馆,104.0831,30.68473,医院,2016-09-25 08:05:26,2016-09-25 08:16:29,2.9,11,2016-09-25 08:02:24,0.0568722486112127,2422.175
436082,成都市,20160417,7,5ad205e5,b557b47f,104.09093,30.6945,住宅小区,104.125502,30.645904,学校,2016-04-17 07:49:45,2016-04-17 08:03:51,7.8,14,2016-04-17 07:40:06,0.18290880243691,7876.186000000001
258098,成都市,20160309,8,bb94cca,e29f765b,104.07873,30.68831,商务楼宇,104.071903,30.723312,公交地铁,2016-03-09 08:37:58,2016-03-09 08:45:42,5.2,7,2016-03-09 08:34:52,0.108361885020881,5216.699
233458,成都市,20160304,8,4021b90c,25c33ed8,104.079109,30.67277,住宅小区,104.105951,30.686238,住宅小区,2016-03-04 08:21:28,2016-03-04 08:36:25,4.7,14,2016-03-04 08:11:02,0.0979826630998989,3922.255
213335,成都市,20160830,8,33b4b797,2facad0e,104.07347,30.67692,住宅小区,104.075901,30.69433,商务楼宇,2016-08-30 08:01:49,2016-08-30 08:16:08,2.1,14,2016-08-30 07:52:51,0.0895088514448612,2833.923
167163,成都市,20160203,8,ee789c43,4da391a1,104.07012,30.671345,商务楼宇,104.082428,30.614767,住宅小区,2016-02-03 08:55:20,2016-02-03 09:15:55,8.5,20,2016-02-03 08:48:29,0.0701324295567725,7697.517000000001
391076,成都市,20160612,8,27f877ef,b8712a35,104.083361,30.695791,住宅小区,104.07822,30.66534,医院,2016-06-12 08:09:20,2016-06-12 08:30:28,4.1,21,2016-06-12 07:53:21,0.164195646260761,4985.905000000001
