old_index,city_name,tdate,hr,order_id,driver_id,starting_lng,starting_lat,start_poi,dest_lng,dest_lat,dest_poi,begin_time,finish_time,travel_distance,travel_time,strive_time,rnd,newdistance
367232,成都市,20160715,8,4d4705f4,7a355bf9,104.077057,30.678717,住宅小区,104.062501,30.681382,地名地址,2016-07-15 08:53:30,2016-07-15 09:00:53,2.2,7,2016-07-15 08:46:21,0.154208993989752,1657.8960000000002
236714,成都市,20161011,8,c9f880a2,db0dbb2c,104.07849,30.67418,住宅小区,104.06254,30.66219,商务楼宇,2016-10-11 08:47:27,2016-10-11 09:02:40,3.7,15,2016-10-11 08:41:02,0.0993000673308473,2917.957
113876,成都市,20161006,8,eae2c725,64662dc3,104.087179,30.684243,住宅小区,104.10571,30.64512,购物,2016-10-06 08:45:10,2016-10-06 09:00:55,5.9,15,2016-10-06 08:40:25,0.0477975636973195,9487.959
214093,成都市,20160201,9,35979a3f,ceb22519,104.081558,30.682227,住宅小区,104.065181,30.66159,住宅小区,2016-02-01 09:25:03,2016-02-01 09:36:54,3.9,11,2016-02-01 09:16:31,0.0898161323251723,3739.3399999999992
233582,成都市,20160906,9,16a48933,c9639416,104.0674,30.67167,商务楼宇,104.110891,30.650798,住宅小区,2016-09-06 09:01:50,2016-09-06 09:20:05,5.4,18,2016-09-06 08:55:51,0.0980316718865267,5073.587
397516,成都市,20160513,8,b301eede,96cfb3e8,104.092505,30.685215,商务楼宇,104.065098,30.664952,商务楼宇,2016-05-13 08:01:51,2016-05-13 08:24:08,4.6,22,2016-05-13 07:55:56,0.166876608748213,4288.544
429643,成都市,20160728,7,9a5adee6,2fd9e8b9,104.09185,30.686824,住宅小区,104.02694,30.705491,休闲娱乐,2016-07-28 07:29:43,2016-07-28 07:48:57,8.8,19,2016-07-28 07:27:39,0.180206509660512,7636.418999999999
479193,成都市,20160620,8,3ce23057,a1d088fa,104.083237,30.690586,住宅小区,104.073185,30.702137,公交地铁,2016-06-20 08:59:38,2016-06-20 09:14:50,3.8,15,2016-06-20 08:51:01,0.200870232755527,2965.0059999999994
245621,成都市,20160128,9,a4625dce,40065217,104.076233,30.68562,医院,104.02703,30.694251,公交地铁,2016-01-28 09:01:06,2016-01-28 09:13:41,5.0,12,2016-01-28 08:53:29,0.103155329709832,6480.867
207903,成都市,20161016,9,474c76a0,90df1cfb,104.07419,30.68811,商务楼宇,104.06042,30.65939,医院,2016-10-16 09:15:14,2016-10-16 09:29:04,4.7,13,2016-10-16 09:08:19,0.0872477412316282,3848.336
70697,成都市,20160630,8,9c6fe68a,3ec6e7ad,104.08973,30.6867,住宅小区,104.0811,30.66027,酒店宾馆,2016-06-30 08:43:01,2016-06-30 09:08:47,3.3,25,2016-06-30 08:37:38,0.0295848695090307,3877.896999999999
368710,成都市,20160703,9,ca5930dd,4203c8b7,104.088341,30.687998,住宅小区,104.06667,30.69494,公交地铁,2016-07-03 09:17:00,2016-07-03 09:33:08,5.1,16,2016-07-03 09:04:31,0.15481933705272,3287.1430000000005
