old_index,city_name,tdate,hr,order_id,driver_id,starting_lng,starting_lat,start_poi,dest_lng,dest_lat,dest_poi,begin_time,finish_time,travel_distance,travel_time,strive_time,rnd,newdistance
111186,成都市,20160614,7,3584e0d0,9f0344f1,104.077698,30.677989,商务楼宇,104.04739,30.61939,学校,2016-06-14 07:05:31,2016-06-14 07:20:50,9.0,15,2016-06-14 06:57:53,0.0466858432824524,8671.349
157388,成都市,20160807,8,ec8d0ae,86eda48e,104.091,30.6854,住宅小区,104.06053,30.649,商务楼宇,2016-08-07 08:19:54,2016-08-07 08:33:31,6.5,13,2016-08-07 08:17:49,0.0659950527941499,5971.348
181048,成都市,20160918,8,935292b1,c338dbe0,104.07018,30.68114,住宅小区,104.04365,30.68397,商务楼宇,2016-09-18 08:09:13,2016-09-18 08:22:11,3.1,12,2016-09-18 08:05:26,0.0759714705859645,3026.786
347579,成都市,20161018,8,e7712a5c,4b50262,104.088203,30.684429,住宅小区,104.06611,30.63917,医院,2016-10-18 08:57:04,2016-10-18 09:28:43,7.4,31,2016-10-18 08:50:26,0.145980940664746,6103.06
471870,成都市,20160527,8,43a586e2,e906fe32,104.083107,30.690048,住宅小区,104.080099,30.670571,医院,2016-05-27 08:13:57,2016-05-27 08:26:41,3.0,12,2016-05-27 08:10:37,0.197801311609251,2797.6690000000003
363958,成都市,20160720,8,bbaac84a,1d78cbc2,104.08721,30.67721,住宅小区,104.06075,30.66064,地名地址,2016-07-20 08:51:33,2016-07-20 09:15:28,5.8,23,2016-07-20 08:43:28,0.152837742817708,4038.018
192156,成都市,20160506,7,973e7077,4dadd8f5,104.085068,30.690431,住宅小区,104.075131,30.655843,购物,2016-05-06 07:45:10,2016-05-06 08:01:55,4.9,16,2016-05-06 07:39:46,0.0806111311713763,5079.985000000001
324472,成都市,20160804,7,f58644f9,8c2dcaa8,104.081949,30.678281,住宅小区,104.066963,30.654167,住宅小区,2016-08-04 07:51:40,2016-08-04 08:06:49,4.4,15,2016-08-04 07:47:11,0.136408883868766,3535.716000000001
201890,成都市,20160407,8,7209bc83,cacd113e,104.089668,30.686991,住宅小区,104.05992,30.65096,生活服务,2016-04-07 08:37:28,2016-04-07 09:13:32,7.9,36,2016-04-07 08:27:14,0.0847007567799457,5284.134000000001
129394,成都市,20160524,8,739aaed0,e2b269c,104.082085,30.69315,住宅小区,104.115881,30.653494,住宅小区,2016-05-24 08:19:17,2016-05-24 08:47:08,8.2,27,2016-05-24 07:57:54,0.0543006259238835,6402.006000000001
215290,成都市,20160517,7,f760b541,54697987,104.080368,30.683271,住宅小区,104.108741,30.639558,住宅小区,2016-05-17 07:27:55,2016-05-17 07:46:50,8.3,18,2016-05-17 07:17:14,0.09030803278586,7044.908999999999
43733,成都市,20160918,7,df628261,edeed2dd,104.08854,30.68254,住宅小区,104.07318,30.70213,公交地铁,2016-09-18 07:45:00,2016-09-18 07:58:09,4.2,13,2016-09-18 07:28:40,0.0183967945394821,4112.198
409731,成都市,20160721,7,da1102d5,48c0e373,104.08874,30.69259,住宅小区,104.0967,30.64934,休闲娱乐,2016-07-21 07:33:52,2016-07-21 07:55:18,6.8,21,2016-07-21 07:26:51,0.171985843775943,6561.318
178273,成都市,20151227,8,c7047d06,19b7aff3,104.08775,30.688052,住宅小区,104.0328,30.6478,住宅小区,2015-12-27 08:07:11,2015-12-27 08:26:07,8.7,18,2015-12-27 08:03:48,0.0748107824358575,8388.4
153625,成都市,20160405,7,1c396b53,1bdff08e,104.084,30.677272,地名地址,104.107681,30.7013,住宅小区,2016-04-05 07:01:34,2016-04-05 07:14:11,6.5,12,2016-04-05 06:55:49,0.0644208493105056,4843.82
496165,成都市,20151122,8,5fce9177,1c04058c,104.076248,30.672382,医院,104.0766,30.657858,酒店宾馆,2015-11-22 08:47:11,2015-11-22 09:05:19,4.6,18,2015-11-22 08:43:51,0.207979550770355,2410.7089999999994
76088,成都市,20161017,8,3d7e8abf,ca99ecd7,104.08047,30.67414,商务楼宇,104.03719,30.66765,地名地址,2016-10-17 08:05:17,2016-10-17 08:24:07,6.4,18,2016-10-17 07:56:02,0.0318295988661537,5293.048
63152,成都市,20160428,9,4b305a6d,33f33b2c,104.068641,30.673721,酒店宾馆,104.043182,30.665078,学校,2016-04-28 09:17:01,2016-04-28 09:40:57,4.7,23,2016-04-28 09:09:17,0.0264364401396221,3676.292
278065,成都市,20151111,9,f843acc6,61744928,104.0688,30.6752,酒店宾馆,104.0606,30.6412,医院,2015-11-11 09:07:38,2015-11-11 09:38:35,6.6,30,2015-11-11 08:52:58,0.116789500940497,5444.182999999998
182672,成都市,20160426,8,c20b4638,99828b2e,104.082268,30.681751,住宅小区,104.04865,30.68345,商务楼宇,2016-04-26 08:35:05,2016-04-26 08:56:59,5.9,21,2016-04-26 08:24:01,0.0766592807732348,4091.804000000001
284614,成都市,20160808,8,96fc087d,754621ee,104.077,30.6707,住宅小区,104.05083,30.70809,学校,2016-08-08 08:41:05,2016-08-08 09:01:50,6.5,20,2016-08-08 08:37:44,0.119579269608998,5751.180000000001
458962,成都市,20161028,7,2fe3e1b3,da13c7ba,104.08037,30.6758,酒店宾馆,104.10343,30.70516,公交地铁,2016-10-28 07:59:08,2016-10-28 08:11:40,6.0,12,2016-10-28 07:54:22,0.192416434781194,5166.490000000001
340908,成都市,20160713,9,3be4db96,bcf4cf53,104.08975,30.68674,住宅小区,104.059995,30.683663,商务楼宇,2016-07-13 09:05:41,2016-07-13 09:19:28,4.1,13,2016-07-13 08:55:33,0.143282846081629,3441.268
235596,成都市,20160606,7,a2bc526a,f335a3e6,104.07781,30.68018,购物,104.04131,30.62735,地名地址,2016-06-06 07:57:08,2016-06-06 08:51:04,9.1,53,2016-06-06 07:50:34,0.0988339055048632,8857.502999999997
348262,成都市,20160708,9,7e3bd455,998d20ca,104.09101,30.67735,住宅小区,104.08771,30.64758,生活服务,2016-07-08 09:05:08,2016-07-08 09:19:22,4.8,14,2016-07-08 08:57:11,0.146266746563726,4655.19
473378,成都市,20160923,7,1f0bad21,a43871e7,104.08267,30.6868,住宅小区,104.07724,30.65109,地名地址,2016-09-23 07:59:29,2016-09-23 08:26:19,5.4,26,2016-09-23 07:53:16,0.198417758603687,5148.035
136317,成都市,20151204,7,fb84c730,951fc93a,104.076274,30.676209,住宅小区,104.129294,30.6363,公交地铁,2015-12-04 07:43:00,2015-12-04 08:15:46,8.5,32,2015-12-04 07:38:48,0.0571728896728975,8146.281999999998
