old_index,city_name,tdate,hr,order_id,driver_id,starting_lng,starting_lat,start_poi,dest_lng,dest_lat,dest_poi,begin_time,finish_time,travel_distance,travel_time,strive_time,rnd,newdistance
146192,成都市,20160514,7,5b68f37,33df80e9,104.081136,30.684101,住宅小区,104.06667,30.69494,公交地铁,2016-05-14 07:51:19,2016-05-14 08:05:07,2.8,13,2016-05-14 07:35:23,0.0613600583933857,2615.788
258098,成都市,20160309,8,bb94cca,e29f765b,104.07873,30.68831,商务楼宇,104.071903,30.723312,公交地铁,2016-03-09 08:37:58,2016-03-09 08:45:42,5.2,7,2016-03-09 08:34:52,0.108361885020881,5216.699
92004,成都市,20160614,8,a9a5a4d7,e37bab48,104.08006,30.67603,酒店宾馆,104.09872,30.65693,住宅小区,2016-06-14 08:29:47,2016-06-14 08:41:35,3.4,11,2016-06-14 08:18:33,0.0384747184610815,3279.2530000000006
179818,成都市,20160617,8,77e1e54f,4024cb42,104.088402,30.68737,住宅小区,104.090049,30.66258,住宅小区,2016-06-17 08:25:40,2016-06-17 08:44:19,5.2,18,2016-06-17 08:05:06,0.0754524808584662,3613.346000000001
311915,成都市,20160520,8,34e1da70,72248c21,104.072701,30.677349,住宅小区,104.037479,30.625729,商务楼宇,2016-05-20 08:01:41,2016-05-20 08:42:10,9.8,40,2016-05-20 07:56:51,0.131075191590548,8580.831999999999
101539,成都市,20160614,8,2f9ba311,90d08178,104.07613,30.68813,商务楼宇,104.08021,30.65949,休闲娱乐,2016-06-14 08:45:15,2016-06-14 09:04:34,5.1,19,2016-06-14 08:38:44,0.0425411316027097,4551.566999999999
94451,成都市,20161015,7,b12ed963,92d062b4,104.08973,30.68669,住宅小区,104.06616,30.70986,购物,2016-10-15 07:29:10,2016-10-15 07:43:04,5.3,13,2016-10-15 07:26:23,0.0395308737738183,4515.775999999999
461379,成都市,20160826,8,889ce32,471eaf9,104.07348,30.67692,住宅小区,104.04865,30.68345,商务楼宇,2016-08-26 08:19:28,2016-08-26 08:32:50,4.6,13,2016-08-26 08:18:03,0.193417335514427,2827.86
107607,成都市,20160821,8,e2867bc6,2f4d9353,104.082,30.6866,住宅小区,104.075695,30.695897,生活服务,2016-08-21 08:55:19,2016-08-21 09:09:33,3.0,14,2016-08-21 08:50:25,0.0451610549648213,5223.135
103633,成都市,20160618,8,de366a57,e12f4ee2,104.083153,30.69005,住宅小区,104.07609,30.65982,商务楼宇,2016-06-18 08:43:41,2016-06-18 09:06:36,4.7,22,2016-06-18 08:38:32,0.0434416376314125,4504.616
197891,成都市,20160918,8,81f2ccd2,7c08b0eb,104.078186,30.671054,生活服务,104.075699,30.695897,生活服务,2016-09-18 08:21:49,2016-09-18 08:36:32,3.4,14,2016-09-18 08:12:51,0.0830182511153539,6188.608
307151,成都市,20160511,7,823a1589,198642e8,104.081696,30.670721,住宅小区,104.075695,30.695897,生活服务,2016-05-11 07:03:54,2016-05-11 07:14:46,3.8,10,2016-05-11 06:59:45,0.129048636479692,6386.967999999999
5358,成都市,20160419,8,24f81ab9,613dadde,104.088547,30.688449,住宅小区,104.083332,30.64977,酒店宾馆,2016-04-19 08:43:27,2016-04-19 08:54:25,2.1,10,2016-04-19 08:28:06,0.0022415013092541,5258.365000000002
118353,成都市,20160829,8,2b8c9d2,2b332e44,104.0901,30.680691,住宅小区,104.07357,30.67894,住宅小区,2016-08-29 08:59:14,2016-08-29 09:15:22,2.4,16,2016-08-29 08:51:29,0.0496878811439004,2028.261
341895,成都市,20160721,8,76abb84a,11e3e529,104.07708,30.67218,住宅小区,104.07692,30.68837,商务楼宇,2016-07-21 08:45:09,2016-07-21 08:57:29,3.8,12,2016-07-21 08:42:09,0.14368265254243,3435.2650000000003
219568,成都市,20160509,9,41187cd4,89553f4e,104.08114,30.67157,住宅小区,104.0956,30.6443,地名地址,2016-05-09 09:23:00,2016-05-09 09:44:15,5.4,21,2016-05-09 09:20:00,0.092111439029898,4597.601000000001
274638,成都市,20160731,8,76cb738a,e6f70ba7,104.086,30.681,住宅小区,104.0983,30.64668,休闲娱乐,2016-07-31 08:47:49,2016-07-31 09:06:19,7.9,18,2016-07-31 08:39:21,0.115339260182348,5196.932000000001
101496,成都市,20160705,8,5bef3c52,8caba450,104.085472,30.693716,住宅小区,104.07971,30.68794,购物,2016-07-05 08:45:05,2016-07-05 08:57:40,3.5,12,2016-07-05 08:37:55,0.04252665116928,1181.009
161676,成都市,20160702,8,27c2c25b,823443e7,104.091545,30.679588,住宅小区,104.14424,30.67282,学校,2016-07-02 08:53:44,2016-07-02 09:13:45,5.8,20,2016-07-02 08:46:50,0.0678192587646451,6846.577000000002
36958,成都市,20151228,8,abf8895,c55c5d8,104.081139,30.670421,住宅小区,104.066665,30.694999,公交地铁,2015-12-28 08:03:15,2015-12-28 08:18:53,4.6,15,2015-12-28 08:01:17,0.0155354886074089,4487.068
60426,成都市,20161009,8,8393bb9c,2924a886,104.087036,30.677078,住宅小区,104.05963,30.66974,商务楼宇,2016-10-09 08:05:59,2016-10-09 08:17:30,4.3,11,2016-10-09 08:04:45,0.0253297993583784,3289.2379999999994
256887,成都市,20151123,8,c8475a77,2f829c12,104.080266,30.674753,住宅小区,104.06055,30.669774,医院,2015-11-23 08:41:05,2015-11-23 08:56:20,3.4,15,2015-11-23 08:38:58,0.107849767727098,2486.7609999999995
175141,成都市,20160906,9,2072a99a,f9bd87e4,104.082504,30.674742,商务楼宇,104.08353,30.65001,酒店宾馆,2016-09-06 09:27:06,2016-09-06 09:38:45,3.9,11,2016-09-06 09:24:56,0.073510241585134,3285.107
256392,成都市,20160229,9,eea93eca,71cb59a7,104.07414,30.68812,商务楼宇,104.07318,30.702136,公交地铁,2016-02-29 09:07:14,2016-02-29 09:14:32,2.0,7,2016-02-29 09:01:44,0.107639277014054,2894.58
245621,成都市,20160128,9,a4625dce,40065217,104.076233,30.68562,医院,104.02703,30.694251,公交地铁,2016-01-28 09:01:06,2016-01-28 09:13:41,5.0,12,2016-01-28 08:53:29,0.103155329709832,6480.867
270654,成都市,20160819,7,3bb48eea,99953a69,104.086,30.691,住宅小区,104.10605,30.6297,住宅小区,2016-08-19 07:49:24,2016-08-19 08:04:47,9.5,15,2016-08-19 07:46:09,0.113614145934232,8914.399000000001
390749,成都市,20160605,8,95bd973f,a023cb31,104.0873,30.68418,住宅小区,104.07905,30.658121,购物,2016-06-05 08:11:54,2016-06-05 08:22:37,3.7,10,2016-06-05 08:07:01,0.164050262666988,3731.790999999999
274635,成都市,20160504,7,957f3512,8be1d629,104.086839,30.67696,餐饮,104.039261,30.667635,酒店宾馆,2016-05-04 07:55:00,2016-05-04 08:16:24,6.7,21,2016-05-04 07:50:54,0.115338445714585,5920.086
370075,成都市,20160612,8,84651ae5,36b1174a,104.072305,30.679529,酒店宾馆,104.050401,30.693879,商务楼宇,2016-06-12 08:35:28,2016-06-12 08:48:35,6.5,13,2016-06-12 08:33:11,0.155389565518972,3662.594
170394,成都市,20160919,7,204b9732,3395684c,104.07891,30.67272,住宅小区,104.08532,30.6353,学校,2016-09-19 07:13:44,2016-09-19 07:33:01,7.0,19,2016-09-19 07:07:03,0.0714690779285648,6153.398999999999
479151,成都市,20160325,8,81a62914,3455845a,104.069778,30.673403,住宅小区,104.05676,30.64234,医院,2016-03-25 08:05:49,2016-03-25 08:34:08,4.3,28,2016-03-25 08:01:57,0.200849092500859,4778.196
27358,成都市,20160702,8,5bafc147,9c22a788,104.088912,30.687943,住宅小区,104.06225,30.664049,休闲娱乐,2016-07-02 08:13:52,2016-07-02 08:31:18,4.5,17,2016-07-02 08:12:01,0.0115425908059467,4251.523000000001
417803,成都市,20160306,7,b3095823,a08b5187,104.09009,30.68284,住宅小区,104.028354,30.716501,住宅小区,2016-03-06 07:11:04,2016-03-06 07:31:29,9.8,20,2016-03-06 07:05:37,0.175292210385328,8947.864999999998
186691,成都市,20160611,8,7b279380,718ffff1,104.07665,30.67686,住宅小区,104.092519,30.658501,购物,2016-06-11 08:13:38,2016-06-11 08:20:51,3.4,7,2016-06-11 08:10:07,0.0782896889897973,3362.692
466331,成都市,20160417,8,ecf0b1d4,d1fe215f,104.085358,30.68154,住宅小区,104.061504,30.642745,医院,2016-04-17 08:53:12,2016-04-17 09:17:57,7.8,24,2016-04-17 08:43:02,0.195490493405479,6385.987
190515,成都市,20160919,8,42d478b4,463fe2ce,104.073718,30.694376,公交地铁,104.07139,30.71617,住宅小区,2016-09-19 08:55:41,2016-09-19 09:07:09,3.5,11,2016-09-19 08:50:37,0.0799224777989296,2937.6320000000005
287104,成都市,20160521,8,70e09eac,84a76041,104.08418,30.67175,住宅小区,104.010319,30.695728,住宅小区,2016-05-21 08:17:44,2016-05-21 08:41:06,8.7,23,2016-05-21 08:13:42,0.120623441693673,8479.511
235384,成都市,20160930,7,66c41af8,e73d11a6,104.08745,30.6841,住宅小区,104.03983,30.66595,商务楼宇,2016-09-30 07:55:34,2016-09-30 08:15:46,6.3,20,2016-09-30 07:52:34,0.0987453158458408,6615.209
50547,成都市,20160412,8,253a66e3,74f0bde4,104.088795,30.689176,酒店宾馆,104.049564,30.7262,地名地址,2016-04-12 08:15:26,2016-04-12 08:32:52,9.3,17,2016-04-12 08:08:36,0.0212177744435276,7279.407
333725,成都市,20160509,7,2cf5a3b2,203b06ca,104.073677,30.693098,商务楼宇,104.10379,30.70527,公交地铁,2016-05-09 07:03:18,2016-05-09 07:17:28,6.0,14,2016-05-09 07:00:18,0.140263785592885,4169.41
496422,成都市,20160807,7,94d66c64,fa27b017,104.088358,30.683621,住宅小区,104.07822,30.66534,医院,2016-08-07 07:01:52,2016-08-07 07:07:30,2.6,5,2016-08-07 07:00:13,0.208102096578778,2679.7110000000007
234058,成都市,20160922,8,f0e1561b,7586e7f7,104.08382,30.68852,酒店宾馆,104.05966,30.6608,商务楼宇,2016-09-22 08:41:57,2016-09-22 08:57:43,4.2,15,2016-09-22 08:39:20,0.0982402497305799,4414.298
45166,成都市,20151109,8,638d711d,abda24a7,104.0891,30.6833,住宅小区,104.103,30.6402,地名地址,2015-11-09 08:53:33,2015-11-09 09:13:33,5.2,20,2015-11-09 08:49:29,0.0189665280536535,6484.989000000001
490881,成都市,20160527,7,e63b4114,7b8b003f,104.076029,30.67795,住宅小区,104.071706,30.645043,学校,2016-05-27 07:55:21,2016-05-27 08:13:44,5.1,18,2016-05-27 07:52:25,0.205720086421301,4667.959000000001
137198,成都市,20151211,8,8499619d,d31854b,104.08835,30.68353,餐饮,104.0761,30.6598,商务楼宇,2015-12-11 08:39:35,2015-12-11 08:58:35,3.3,19,2015-12-11 08:33:57,0.057545860876409,3726.337
37460,成都市,20161007,9,80e400b1,e5627306,104.086998,30.682312,住宅小区,104.07884,30.70043,酒店宾馆,2016-10-07 09:25:30,2016-10-07 09:44:11,2.2,18,2016-10-07 09:18:02,0.0157648532688776,2681.914
72242,成都市,20160719,8,9a445b5d,31ed26eb,104.079971,30.673302,住宅小区,104.12802,30.63604,公交地铁,2016-07-19 08:19:12,2016-07-19 08:46:41,9.9,27,2016-07-19 08:11:58,0.0302229747219935,7570.191999999998
269057,成都市,20160519,8,b980836f,ed5b565,104.072357,30.682316,酒店宾馆,104.04732,30.67942,商务楼宇,2016-05-19 08:15:35,2016-05-19 08:29:54,3.0,14,2016-05-19 08:10:48,0.112921228949106,2664.9680000000003
474595,成都市,20151123,9,9bc46603,aa9efd94,104.088051,30.689198,住宅小区,104.0744,30.7089,购物,2015-11-23 09:27:39,2015-11-23 09:44:22,5.1,16,2015-11-23 09:26:56,0.198927891486084,3113.2360000000003
399698,成都市,20160305,9,4507dde3,b5d4abac,104.082379,30.686421,酒店宾馆,104.0843,30.6631,地名地址,2016-03-05 09:17:32,2016-03-05 09:32:31,4.0,14,2016-03-05 09:12:54,0.167766489826327,3598.8280000000004
122802,成都市,20160120,8,3196ae66,2d8bc213,104.091623,30.679831,住宅小区,104.096621,30.66205,医院,2016-01-20 08:55:48,2016-01-20 09:06:06,2.5,10,2016-01-20 08:50:53,0.0515603334972022,3290.934
