old_index,city_name,tdate,hr,order_id,driver_id,starting_lng,starting_lat,start_poi,dest_lng,dest_lat,dest_poi,begin_time,finish_time,travel_distance,travel_time,strive_time,rnd,newdistance
258930,成都市,20160614,8,dc97c7c,942f1c30,104.086647,30.688891,酒店宾馆,104.087496,30.647571,生活服务,2016-06-14 08:27:01,2016-06-14 08:58:28,6.6,31,2016-06-14 08:14:28,0.108712572751594,5871.015000000002
104435,成都市,20160920,8,73d90fb9,80f51028,104.085061,30.690417,住宅小区,104.088831,30.618421,休闲娱乐,2016-09-20 08:45:40,2016-09-20 08:57:46,9.0,12,2016-09-20 08:43:15,0.0437899426677568,9442.504000000004
356161,成都市,20160126,7,8c960064,1a6c66e2,104.088432,30.686293,住宅小区,104.043938,30.638595,公交地铁,2016-01-26 07:43:44,2016-01-26 08:07:07,8.2,23,2016-01-26 07:37:54,0.149628516539748,8261.861
220662,成都市,20151207,8,172200f3,bce1d7c4,104.086018,30.680984,住宅小区,104.058962,30.644972,地名地址,2015-12-07 08:09:56,2015-12-07 08:56:18,7.6,46,2015-12-07 08:02:18,0.0925628571329096,6579.992
125676,成都市,20160701,7,d97b236,42d6f1eb,104.08982,30.68684,住宅小区,104.11734,30.7445,医院,2016-07-01 07:25:44,2016-07-01 07:40:36,7.2,14,2016-07-01 07:19:31,0.0527582429803973,8322.400999999998
321925,成都市,20160706,9,f5a1933a,e395e1df,104.08928,30.684934,住宅小区,104.09903,30.667601,生活服务,2016-07-06 09:19:24,2016-07-06 09:29:49,3.0,10,2016-07-06 09:09:57,0.135335663793095,2514.416
268951,成都市,20160809,8,4c134cc,fa444d76,104.081474,30.684122,住宅小区,104.049,30.6387,学校,2016-08-09 08:47:27,2016-08-09 09:09:37,9.2,22,2016-08-09 08:31:12,0.112869502874681,6631.239
429670,成都市,20161022,7,5cf00b6c,abcb0f26,104.086143,30.68705,住宅小区,104.07318,30.70213,公交地铁,2016-10-22 07:57:57,2016-10-22 08:07:44,3.2,9,2016-10-22 07:53:20,0.180221056330719,3209.432
221244,成都市,20151112,7,9275861c,62d0dcdf,104.0865,30.6724,地名地址,104.0764,30.6531,医院,2015-11-12 07:09:21,2015-11-12 07:19:59,3.7,10,2015-11-12 07:04:31,0.0928082853131533,2480.791
59511,成都市,20160419,8,87b5fe8c,95e49ff9,104.0763,30.69025,商务楼宇,104.094053,30.689441,医院,2016-04-19 08:27:30,2016-04-19 08:42:44,3.4,15,2016-04-19 08:19:37,0.024960338336231,2718.459
188257,成都市,20160614,9,69dd0b4a,c6a3aa87,104.08324,30.68997,住宅小区,104.04223,30.66652,医院,2016-06-14 09:01:25,2016-06-14 09:17:48,6.8,16,2016-06-14 08:55:17,0.078977940909444,6560.261
261019,成都市,20160424,8,b3c08876,3eebae30,104.089637,30.693617,住宅小区,104.0916,30.66779,生活服务,2016-04-24 08:39:39,2016-04-24 08:53:32,4.1,13,2016-04-24 08:28:59,0.109582080862566,4334.307
206607,成都市,20160615,8,cd6e4ead,3356b77c,104.0858,30.67646,住宅小区,104.07905,30.67902,学校,2016-06-15 08:13:48,2016-06-15 08:23:23,2.3,9,2016-06-15 08:06:52,0.0866992841068607,690.873
230505,成都市,20160413,7,bc43df9d,20cb9833,104.081982,30.689595,酒店宾馆,104.049686,30.668096,住宅小区,2016-04-13 07:35:14,2016-04-13 07:56:35,5.7,21,2016-04-13 07:28:17,0.0967421848533175,5012.740000000001
263656,成都市,20160827,8,cc0ea75f,4193c52d,104.08735,30.68877,酒店宾馆,104.14228,30.68215,商务楼宇,2016-08-27 08:51:08,2016-08-27 09:06:00,9.5,14,2016-08-27 08:45:56,0.110665340787852,7075.429000000001
110846,成都市,20160502,7,57ada020,f389d622,104.08036,30.675699,住宅小区,104.05529,30.64809,酒店宾馆,2016-05-02 07:47:38,2016-05-02 08:02:52,5.6,15,2016-05-02 07:40:44,0.0465453275255471,4399.449999999999
92009,成都市,20160527,8,9fda445c,738b4ed6,104.08977,30.68663,住宅小区,104.07316,30.66292,商务楼宇,2016-05-27 08:39:14,2016-05-27 08:56:29,2.9,17,2016-05-27 08:31:26,0.0384774917485101,3013.6510000000007
466331,成都市,20160417,8,ecf0b1d4,d1fe215f,104.085358,30.68154,住宅小区,104.061504,30.642745,医院,2016-04-17 08:53:12,2016-04-17 09:17:57,7.8,24,2016-04-17 08:43:02,0.195490493405479,6385.987
391273,成都市,20160107,9,98f23367,d9358c9c,104.088508,30.679923,住宅小区,104.056616,30.644608,商务楼宇,2016-01-07 09:21:13,2016-01-07 09:45:51,6.7,24,2016-01-07 09:18:07,0.164275573260481,6487.651999999999
116762,成都市,20161009,7,a4644ea4,d10f1de4,104.068176,30.682706,住宅小区,104.04065,30.66342,医院,2016-10-09 07:41:30,2016-10-09 07:51:34,5.1,10,2016-10-09 07:37:58,0.0490191255785248,4962.182
308438,成都市,20160523,8,36bbacf0,2729d16f,104.076797,30.672956,商务楼宇,104.07481,30.645091,公交地铁,2016-05-23 08:19:46,2016-05-23 08:42:37,4.2,22,2016-05-23 08:12:27,0.129567952916391,4331.508
86553,成都市,20160902,7,5369944c,e0ed383c,104.082541,30.681842,住宅小区,104.0499,30.71355,学校,2016-09-02 07:31:35,2016-09-02 07:55:54,8.5,24,2016-09-02 07:25:34,0.0362373952659676,7549.885000000001
293678,成都市,20160409,9,ac3f07aa,a8b13bd,104.07851,30.67828,商务楼宇,104.107401,30.670454,商务楼宇,2016-04-09 09:11:11,2016-04-09 09:17:16,3.0,6,2016-04-09 09:03:23,0.123361949089667,3086.026
