old_index,city_name,tdate,hr,order_id,driver_id,starting_lng,starting_lat,start_poi,dest_lng,dest_lat,dest_poi,begin_time,finish_time,travel_distance,travel_time,strive_time,rnd,newdistance
21114,成都市,20161015,8,23e3b20f,3a98f211,104.07705,30.67218,商务楼宇,104.12287,30.64599,住宅小区,2016-10-15 08:33:36,2016-10-15 08:50:48,5.8,17,2016-10-15 08:29:18,0.0089256599227344,6027.166999999998
331304,成都市,20160612,7,908b4a4a,880a5be1,104.092125,30.679073,住宅小区,104.10379,30.70527,公交地铁,2016-06-12 07:13:20,2016-06-12 07:22:11,4.1,8,2016-06-12 07:11:01,0.139232458905874,3761.083
475379,成都市,20151112,8,a05de618,2c1ad91e,104.0845,30.6725,地名地址,104.0486,30.6686,公交地铁,2015-11-12 08:43:47,2015-11-12 09:02:48,4.8,19,2015-11-12 08:39:57,0.199272960132345,4346.167
190425,成都市,20160712,9,b61bb044,5d16070e,104.08738,30.67746,住宅小区,104.09229,30.64572,商务楼宇,2016-07-12 09:25:54,2016-07-12 10:03:40,6.3,37,2016-07-12 09:18:49,0.079886602987175,4720.071999999999
78695,成都市,20160423,8,9b1ab749,6e2f69cd,104.091119,30.692197,住宅小区,104.060421,30.675108,医院,2016-04-23 08:43:44,2016-04-23 09:07:18,7.3,23,2016-04-23 08:31:27,0.0329264810248739,6034.612999999999
59023,成都市,20160106,8,260b4dcd,5f1fbad3,104.089302,30.68924,酒店宾馆,104.049689,30.668097,住宅小区,2016-01-06 08:27:29,2016-01-06 08:45:16,5.0,17,2016-01-06 08:19:26,0.0247608377699231,5671.468000000002
236144,成都市,20160717,7,ac8aace8,129ce7b1,104.072647,30.693134,酒店宾馆,104.04385,30.63801,购物,2016-07-17 07:09:43,2016-07-17 07:28:14,8.2,18,2016-07-17 07:05:26,0.0990597542379237,7918.598000000001
85548,成都市,20160729,7,476e40f4,244fc3f4,104.07409,30.6786,住宅小区,104.09229,30.64572,商务楼宇,2016-07-29 07:59:01,2016-07-29 08:18:30,5.1,19,2016-07-29 07:55:22,0.0358364801606011,5353.084999999999
188684,成都市,20160525,8,7b6916a2,ef314887,104.08685,30.688801,酒店宾馆,104.064,30.6701,购物,2016-05-25 08:43:47,2016-05-25 09:08:01,4.0,24,2016-05-25 08:26:58,0.0791504023384713,3559.659
436082,成都市,20160417,7,5ad205e5,b557b47f,104.09093,30.6945,住宅小区,104.125502,30.645904,学校,2016-04-17 07:49:45,2016-04-17 08:03:51,7.8,14,2016-04-17 07:40:06,0.18290880243691,7876.186000000001
130505,成都市,20160301,9,619ba864,53e95f1c,104.087769,30.690288,住宅小区,104.048413,30.66703,商务楼宇,2016-03-01 09:25:55,2016-03-01 09:51:27,6.5,25,2016-03-01 09:20:49,0.0547502532148016,5762.109000000001
146192,成都市,20160514,7,5b68f37,33df80e9,104.081136,30.684101,住宅小区,104.06667,30.69494,公交地铁,2016-05-14 07:51:19,2016-05-14 08:05:07,2.8,13,2016-05-14 07:35:23,0.0613600583933857,2615.788
131095,成都市,20160702,9,cd2bdb72,70a31d3e,104.088048,30.677742,住宅小区,104.1095,30.671769,住宅小区,2016-07-02 09:05:42,2016-07-02 09:11:50,2.8,6,2016-07-02 09:02:39,0.0549809371561254,3635.942000000001
301397,成都市,20160604,9,7bbe2ce,9f3f35f6,104.071015,30.673038,住宅小区,104.075696,30.695897,生活服务,2016-06-04 09:25:51,2016-06-04 09:35:04,2.9,9,2016-06-04 09:23:30,0.126617182358605,5481.213000000001
221926,成都市,20160617,7,436a701c,50077016,104.08654,30.68193,住宅小区,104.05756,30.68047,休闲娱乐,2016-06-17 07:57:26,2016-06-17 08:19:20,4.6,21,2016-06-17 07:51:51,0.0930894751509649,3556.637
250664,成都市,20160813,8,7c269289,e69ddf5b,104.07884,30.67277,住宅小区,104.048943,30.690163,住宅小区,2016-08-13 08:23:00,2016-08-13 08:35:28,4.7,12,2016-08-13 08:18:55,0.105231396911974,4128.645
10662,成都市,20160629,8,e2839202,8c521b6a,104.086067,30.676956,住宅小区,104.06053,30.649,商务楼宇,2016-06-29 08:25:44,2016-06-29 08:52:07,4.8,26,2016-06-29 08:18:33,0.0045381878520207,5014.17
247806,成都市,20160328,8,d630fc45,44e94cbe,104.077715,30.676943,住宅小区,104.111076,30.673671,住宅小区,2016-03-28 08:11:10,2016-03-28 08:21:02,4.3,9,2016-03-28 08:02:27,0.104051816726358,3791.831
203778,成都市,20160418,7,752c2570,3b0bff8,104.090454,30.688016,住宅小区,104.061505,30.642745,医院,2016-04-18 07:19:08,2016-04-18 07:39:36,7.2,20,2016-04-18 07:13:49,0.0854756524549621,7172.538
417208,成都市,20160330,8,8c68aa2a,dfb25a4f,104.079957,30.695476,住宅小区,104.068441,30.74421,公交地铁,2016-03-30 08:57:20,2016-03-30 09:19:13,9.3,21,2016-03-30 08:45:04,0.175049076088758,6161.7840000000015
214466,成都市,20160119,8,c576458,2ca82287,104.084018,30.672572,地名地址,104.11563,30.677047,住宅小区,2016-01-19 08:35:42,2016-01-19 08:47:21,4.9,11,2016-01-19 08:33:06,0.089975072620457,4234.536000000001
94148,成都市,20160709,7,e93d9850,ae70b07a,104.08461,30.67863,休闲娱乐,104.075695,30.695897,生活服务,2016-07-09 07:09:10,2016-07-09 07:19:22,3.1,10,2016-07-09 07:00:34,0.0393984590715709,5599.916
418603,成都市,20160429,8,a491527b,34f40e8d,104.08252,30.686819,酒店宾馆,104.060284,30.671592,地名地址,2016-04-29 08:21:38,2016-04-29 08:41:41,3.6,20,2016-04-29 08:14:35,0.175647961970941,3303.7229999999995
489375,成都市,20160904,7,b62d5497,a76f80bb,104.08872,30.6795,住宅小区,104.06584,30.65742,休闲娱乐,2016-09-04 07:13:39,2016-09-04 07:24:54,3.3,11,2016-09-04 07:08:30,0.205069694193251,3861.458000000001
356447,成都市,20160929,8,7537acba,b644f411,104.090391,30.684653,住宅小区,104.04178,30.70543,商务楼宇,2016-09-29 08:05:54,2016-09-29 08:26:54,6.6,21,2016-09-29 08:02:47,0.149752635918922,6356.223000000001
236748,成都市,20160814,7,8db19f90,a7b91507,104.09063,30.679801,住宅小区,104.075696,30.695897,生活服务,2016-08-14 07:15:05,2016-08-14 07:22:46,2.9,7,2016-08-14 07:11:04,0.0993113440379787,6417.548999999999
60426,成都市,20161009,8,8393bb9c,2924a886,104.087036,30.677078,住宅小区,104.05963,30.66974,商务楼宇,2016-10-09 08:05:59,2016-10-09 08:17:30,4.3,11,2016-10-09 08:04:45,0.0253297993583784,3289.2379999999994
360348,成都市,20160324,8,6c98cb3b,f2847e64,104.08941,30.68224,住宅小区,104.05543,30.6374,休闲娱乐,2016-03-24 08:47:49,2016-03-24 09:25:32,8.6,37,2016-03-24 08:43:22,0.151366604661421,6874.005999999999
125720,成都市,20160201,8,acfb19e,4a99d420,104.0854,30.69087,住宅小区,104.07314,30.662914,商务楼宇,2016-02-01 08:03:13,2016-02-01 08:19:10,3.7,15,2016-02-01 07:58:45,0.0527745679010745,3839.495
432483,成都市,20160112,9,e220ade2,8c408e0b,104.072683,30.677569,住宅小区,104.11735,30.70068,住宅小区,2016-01-12 09:13:02,2016-01-12 09:37:23,6.1,24,2016-01-12 09:06:48,0.181416843842859,6355.769999999999
321219,成都市,20160617,8,97d4dcc6,493a2c3c,104.07446,30.67844,住宅小区,104.07625,30.65934,商务楼宇,2016-06-17 08:27:34,2016-06-17 08:39:20,3.8,11,2016-06-17 08:26:40,0.135050560471197,3383.48
350922,成都市,20160510,7,541494b2,db3550f6,104.090034,30.68128,住宅小区,104.14212,30.654891,住宅小区,2016-05-10 07:45:31,2016-05-10 08:06:10,9.3,20,2016-05-10 07:41:30,0.147406502605888,8187.590000000001
226258,成都市,20160323,9,6cec12bc,a92d6aa7,104.082859,30.689651,住宅小区,104.062753,30.665079,休闲娱乐,2016-03-23 09:01:27,2016-03-23 09:38:46,5.3,37,2016-03-23 08:47:12,0.0949843469242279,3776.574
423154,成都市,20160314,8,46adfb71,3f7c581a,104.081703,30.6745,住宅小区,104.070281,30.662519,商务楼宇,2016-03-14 08:31:24,2016-03-14 08:47:58,3.3,16,2016-03-14 08:23:48,0.177532369895113,1791.796
101193,成都市,20160517,9,66591149,fb8a3c16,104.072304,30.679529,酒店宾馆,104.09817,30.67374,商务楼宇,2016-05-17 09:23:05,2016-05-17 09:33:19,3.9,10,2016-05-17 09:18:00,0.0423938254166022,3281.716
219750,成都市,20160616,9,b7f76410,d8bfdf99,104.088028,30.69021,住宅小区,104.105491,30.70192,地名地址,2016-06-16 09:15:01,2016-06-16 09:27:43,4.3,12,2016-06-16 09:05:28,0.0921912714277112,2964.2570000000005
358266,成都市,20160422,7,de2df94d,f601e37c,104.0896,30.6869,住宅小区,104.0979,30.67313,地名地址,2016-04-22 07:51:55,2016-04-22 07:58:08,2.3,6,2016-04-22 07:43:48,0.150491924942125,2759.2410000000004
186691,成都市,20160611,8,7b279380,718ffff1,104.07665,30.67686,住宅小区,104.092519,30.658501,购物,2016-06-11 08:13:38,2016-06-11 08:20:51,3.4,7,2016-06-11 08:10:07,0.0782896889897973,3362.692
85017,成都市,20160616,8,e4dad90d,e8b63ed0,104.088104,30.680777,住宅小区,104.05908,30.68049,地名地址,2016-06-16 08:37:44,2016-06-16 09:05:52,7.5,28,2016-06-16 08:27:25,0.0356078397518366,3875.411
