old_index,city_name,tdate,hr,order_id,driver_id,starting_lng,starting_lat,start_poi,dest_lng,dest_lat,dest_poi,begin_time,finish_time,travel_distance,travel_time,strive_time,rnd,newdistance
198777,成都市,20160322,8,8e2dec78,809cb352,104.073783,30.676879,住宅小区,104.04328,30.638442,生活服务,2016-03-22 08:17:03,2016-03-22 08:59:04,7.6,42,2016-03-22 08:08:46,0.0834032812745801,6484.006000000001
214851,成都市,20151109,7,5018c1ff,426ca441,104.0745,30.6828,住宅小区,104.1082,30.6703,商务楼宇,2015-11-09 07:53:55,2015-11-09 08:04:06,4.1,10,2015-11-09 07:46:57,0.0901279639691464,4469.273
16975,成都市,20160722,7,f29309d4,714d8248,104.08183,30.682232,住宅小区,104.13188,30.676581,公交地铁,2016-07-22 07:07:10,2016-07-22 07:24:04,6.7,16,2016-07-22 07:03:25,0.0071627207777309,5839.372999999999
70590,成都市,20161008,9,c4678c34,531db00d,104.072591,30.693261,酒店宾馆,104.10051,30.67798,学校,2016-10-08 09:09:47,2016-10-08 09:22:49,4.1,13,2016-10-08 09:05:30,0.0295462010334154,4406.754
404168,成都市,20160321,8,587aeec1,fd4f14d1,104.075812,30.676083,住宅小区,104.066044,30.664818,酒店宾馆,2016-03-21 08:15:56,2016-03-21 08:37:58,2.2,22,2016-03-21 08:05:56,0.169644553327197,1874.53
196081,成都市,20160919,9,6cbdad55,5c8e769,104.08897,30.67152,住宅小区,104.04968,30.67242,地名地址,2016-09-19 09:19:50,2016-09-19 09:37:46,4.9,17,2016-09-19 09:17:34,0.0822562895560196,4682.315999999999
69508,成都市,20161015,8,686d2d4e,9d18cf3b,104.07403,30.6863,商务楼宇,104.08322,30.76397,公交地铁,2016-10-15 08:35:22,2016-10-15 08:49:36,9.8,14,2016-10-15 08:23:42,0.0290990147907288,9786.041999999996
104528,成都市,20160926,7,1ef86de0,2d903493,104.080101,30.67951,住宅小区,104.01921,30.64275,学校,2016-09-26 07:05:52,2016-09-26 07:31:11,9.2,25,2016-09-26 07:00:10,0.0438244413918286,9145.646999999995
408265,成都市,20160127,9,78920cdb,6bc7bdf0,104.088806,30.686193,住宅小区,104.11567,30.75509,商务楼宇,2016-01-27 09:21:57,2016-01-27 09:45:36,9.7,23,2016-01-27 09:15:12,0.171378902127852,8829.508
243210,成都市,20160412,8,7d9e2d1f,9b1e0474,104.079887,30.670509,住宅小区,104.03831,30.622884,地名地址,2016-04-12 08:09:49,2016-04-12 08:52:03,8.5,42,2016-04-12 08:05:36,0.102091492365856,8224.882000000001
136818,成都市,20160130,9,881a7afd,1d900f0c,104.077934,30.678381,住宅小区,104.109253,30.687132,住宅小区,2016-01-30 09:21:34,2016-01-30 09:34:02,4.2,12,2016-01-30 09:21:05,0.0573705121481938,3974.85
394301,成都市,20160628,7,506ca2d4,3726f8e3,104.09039,30.67903,住宅小区,104.06428,30.65649,地名地址,2016-06-28 07:49:19,2016-06-28 08:12:26,4.9,23,2016-06-28 07:42:33,0.165522733254306,4180.227000000001
