old_index,city_name,tdate,hr,order_id,driver_id,starting_lng,starting_lat,start_poi,dest_lng,dest_lat,dest_poi,begin_time,finish_time,travel_distance,travel_time,strive_time,rnd,newdistance
461940,成都市,20160516,8,ce89bec9,1ff23a88,104.076394,30.672336,医院,104.078194,30.694261,生活服务,2016-05-16 08:21:01,2016-05-16 08:40:14,3.9,19,2016-05-16 08:17:19,0.193653840180669,3199.246
408514,成都市,20160223,7,bb37fd50,ba19bc4c,104.079108,30.67277,住宅小区,104.083033,30.65479,公交地铁,2016-02-23 07:49:54,2016-02-23 08:03:28,2.9,13,2016-02-23 07:43:28,0.171499464335152,2840.154
247985,成都市,20160331,8,234414e8,1f4e79d8,104.08181,30.683359,商务楼宇,104.1073,30.667749,医院,2016-03-31 08:01:05,2016-03-31 08:17:36,4.0,16,2016-03-31 07:50:30,0.104129751544679,3340.175
262096,成都市,20160601,8,cf51ad0d,488df90,104.09299,30.67069,住宅小区,104.05563,30.67124,医院,2016-06-01 08:27:52,2016-06-01 08:51:30,6.3,23,2016-06-01 08:21:54,0.110022139873331,4527.333
303757,成都市,20160512,8,2db12c68,b7bde1c9,104.081831,30.680721,住宅小区,104.037479,30.625729,商务楼宇,2016-05-12 08:29:54,2016-05-12 09:12:20,9.5,42,2016-05-12 08:24:03,0.127658349320144,9404.679999999998
167163,成都市,20160203,8,ee789c43,4da391a1,104.07012,30.671345,商务楼宇,104.082428,30.614767,住宅小区,2016-02-03 08:55:20,2016-02-03 09:15:55,8.5,20,2016-02-03 08:48:29,0.0701324295567725,7697.517000000001
203778,成都市,20160418,7,752c2570,3b0bff8,104.090454,30.688016,住宅小区,104.061505,30.642745,医院,2016-04-18 07:19:08,2016-04-18 07:39:36,7.2,20,2016-04-18 07:13:49,0.0854756524549621,7172.538
426207,成都市,20160711,8,fad976f7,afe037fd,104.09291,30.67063,住宅小区,104.09856,30.65265,住宅小区,2016-07-11 08:17:10,2016-07-11 08:28:54,2.9,11,2016-07-11 08:10:53,0.17878264789446,2941.1740000000004
330088,成都市,20160609,9,bd607500,24ad638a,104.084473,30.671844,住宅小区,104.083332,30.64977,酒店宾馆,2016-06-09 09:13:54,2016-06-09 09:22:57,3.6,9,2016-06-09 09:13:22,0.13874506382585,3016.816
50771,成都市,20160322,9,2a37b416,ef97f706,104.069778,30.673403,住宅小区,104.047025,30.711059,住宅小区,2016-03-22 09:19:48,2016-03-22 09:40:41,6.2,20,2016-03-22 09:08:35,0.0213196181814381,5493.761000000002
408265,成都市,20160127,9,78920cdb,6bc7bdf0,104.088806,30.686193,住宅小区,104.11567,30.75509,商务楼宇,2016-01-27 09:21:57,2016-01-27 09:45:36,9.7,23,2016-01-27 09:15:12,0.171378902127852,8829.508
235596,成都市,20160606,7,a2bc526a,f335a3e6,104.07781,30.68018,购物,104.04131,30.62735,地名地址,2016-06-06 07:57:08,2016-06-06 08:51:04,9.1,53,2016-06-06 07:50:34,0.0988339055048632,8857.502999999997
477839,成都市,20160401,8,7dbd7eab,bcfefff1,104.08968,30.68696,住宅小区,104.06966,30.67515,商务楼宇,2016-04-01 08:49:54,2016-04-01 09:03:41,3.6,13,2016-04-01 08:39:07,0.200278109089075,2925.259
218790,成都市,20160329,7,c100674,c83207c4,104.088402,30.685209,住宅小区,104.071799,30.657549,商务楼宇,2016-03-29 07:09:07,2016-03-29 07:20:46,4.2,11,2016-03-29 07:01:46,0.09177988127588,4294.17
412585,成都市,20160427,8,590f581d,3adbe499,104.087097,30.69071,住宅小区,104.07744,30.624381,商务楼宇,2016-04-27 08:41:55,2016-04-27 09:31:00,9.1,49,2016-04-27 08:30:34,0.173193477993553,8620.442000000003
290599,成都市,20160420,8,bf9b7014,c9ff06a3,104.091755,30.679112,住宅小区,104.074563,30.686622,商务楼宇,2016-04-20 08:37:26,2016-04-20 08:53:43,2.2,16,2016-04-20 08:28:16,0.122101566338985,3056.55
174396,成都市,20161011,8,c19bac52,fea7c614,104.081587,30.670627,商务楼宇,104.04999,30.64545,商务楼宇,2016-10-11 08:37:59,2016-10-11 09:01:29,6.4,23,2016-10-11 08:31:29,0.0731817940200507,5151.896999999999
84705,成都市,20160824,7,b6ff672f,5194b832,104.081,30.688,酒店宾馆,104.049936,30.71384,医院,2016-08-24 07:05:38,2016-08-24 07:20:20,7.9,14,2016-08-24 06:54:15,0.035472867295702,6513.363
319484,成都市,20151231,8,92ced5bb,8c3d3f53,104.091269,30.691221,地名地址,104.076091,30.65982,商务楼宇,2015-12-31 08:25:40,2015-12-31 08:39:42,3.5,14,2015-12-31 08:15:52,0.134295598242476,4894.892999999999
451402,成都市,20160708,7,908a70f6,687a5d07,104.085045,30.683026,公交地铁,104.066111,30.63917,医院,2016-07-08 07:49:43,2016-07-08 08:27:59,6.9,38,2016-07-08 07:43:57,0.189295039252584,6136.031
452973,成都市,20161001,8,38d063e6,fd73bdfd,104.074608,30.695318,购物,104.07318,30.70213,公交地铁,2016-10-01 08:45:42,2016-10-01 09:01:36,2.7,15,2016-10-01 08:35:43,0.189924834555997,1602.9260000000004
85548,成都市,20160729,7,476e40f4,244fc3f4,104.07409,30.6786,住宅小区,104.09229,30.64572,商务楼宇,2016-07-29 07:59:01,2016-07-29 08:18:30,5.1,19,2016-07-29 07:55:22,0.0358364801606011,5353.084999999999
327427,成都市,20151217,7,df167da4,ff61b876,104.081963,30.671048,商务楼宇,104.09751,30.649647,住宅小区,2015-12-17 07:31:19,2015-12-17 07:41:53,4.0,10,2015-12-17 07:28:29,0.137648134043297,3649.916999999999
254909,成都市,20160822,8,24213362,63edd2da,104.09006,30.68716,住宅小区,104.07822,30.66534,医院,2016-08-22 08:49:07,2016-08-22 09:01:02,3.3,11,2016-08-22 08:39:02,0.107012115156245,2999.9700000000007
