old_index,city_name,tdate,hr,order_id,driver_id,starting_lng,starting_lat,start_poi,dest_lng,dest_lat,dest_poi,begin_time,finish_time,travel_distance,travel_time,strive_time,rnd,newdistance
303160,成都市,20160823,8,412f2f87,cd5aaf32,104.068,30.6928,住宅小区,104.07456,30.66718,酒店宾馆,2016-08-23 08:21:12,2016-08-23 08:40:14,4.0,19,2016-08-23 08:19:12,0.127395342690505,3758.035
108665,成都市,20151114,8,44bc5aa9,e048e021,104.08715,30.67704,住宅小区,104.05625,30.69307,地名地址,2015-11-14 08:39:47,2015-11-14 08:57:49,5.7,18,2015-11-14 08:35:58,0.0456117686188937,3831.2
249114,成都市,20160918,9,91df64a6,5058b4ab,104.08305,30.684641,酒店宾馆,104.08865,30.658731,购物,2016-09-18 09:07:42,2016-09-18 09:26:22,4.7,18,2016-09-18 08:59:03,0.104593800089835,4192.066
170394,成都市,20160919,7,204b9732,3395684c,104.07891,30.67272,住宅小区,104.08532,30.6353,学校,2016-09-19 07:13:44,2016-09-19 07:33:01,7.0,19,2016-09-19 07:07:03,0.0714690779285648,6153.398999999999
115917,成都市,20160219,8,74096ca4,544110cf,104.088501,30.6875,住宅小区,104.074808,30.64509,公交地铁,2016-02-19 08:21:55,2016-02-19 08:41:25,5.7,19,2016-02-19 08:06:12,0.0486703207034118,6189.235
453268,成都市,20161020,9,c02b1d29,d4c75be9,104.08995,30.68121,住宅小区,104.07357,30.67895,住宅小区,2016-10-20 09:03:20,2016-10-20 09:09:36,2.3,6,2016-10-20 09:00:43,0.190051382767165,2028.261
356447,成都市,20160929,8,7537acba,b644f411,104.090391,30.684653,住宅小区,104.04178,30.70543,商务楼宇,2016-09-29 08:05:54,2016-09-29 08:26:54,6.6,21,2016-09-29 08:02:47,0.149752635918922,6356.223000000001
23346,成都市,20160203,8,dbed6cc,982125a0,104.090048,30.675534,住宅小区,104.0665,30.6562,商务楼宇,2016-02-03 08:39:14,2016-02-03 08:56:38,4.1,17,2016-02-03 08:34:19,0.0098855572797422,3678.277000000001
151281,成都市,20151113,8,a3431561,b3a8042d,104.076524,30.688107,购物,104.0625,30.67,医院,2015-11-13 08:43:09,2015-11-13 09:00:38,2.9,17,2015-11-13 08:36:24,0.0634499667330014,3100.511000000001
73623,成都市,20160923,9,eccd600,732ebb1,104.0851,30.6852,商务楼宇,104.10379,30.70527,公交地铁,2016-09-23 09:17:42,2016-09-23 09:25:44,3.5,8,2016-09-23 09:05:22,0.0308092718580084,3742.813
329991,成都市,20160224,8,c2534279,414525d3,104.076222,30.688173,商务楼宇,104.07318,30.702136,公交地铁,2016-02-24 08:09:50,2016-02-24 08:22:40,3.7,12,2016-02-24 08:08:10,0.138703006846404,3315.659
274638,成都市,20160731,8,76cb738a,e6f70ba7,104.086,30.681,住宅小区,104.0983,30.64668,休闲娱乐,2016-07-31 08:47:49,2016-07-31 09:06:19,7.9,18,2016-07-31 08:39:21,0.115339260182348,5196.932000000001
