old_index,city_name,tdate,hr,order_id,driver_id,starting_lng,starting_lat,start_poi,dest_lng,dest_lat,dest_poi,begin_time,finish_time,travel_distance,travel_time,strive_time,rnd,newdistance
92004,成都市,20160614,8,a9a5a4d7,e37bab48,104.08006,30.67603,酒店宾馆,104.09872,30.65693,住宅小区,2016-06-14 08:29:47,2016-06-14 08:41:35,3.4,11,2016-06-14 08:18:33,0.0384747184610815,3279.2530000000006
429077,成都市,20160918,8,b2e71b9b,2fa47f50,104.089533,30.685329,住宅小区,104.07656,30.66006,商务楼宇,2016-09-18 08:17:31,2016-09-18 08:34:31,3.4,17,2016-09-18 07:58:14,0.179963546720052,3744.917
115694,成都市,20160428,7,7e98e22a,606f7cc2,104.068314,30.683994,休闲娱乐,104.06235,30.695769,住宅小区,2016-04-28 07:51:52,2016-04-28 08:00:42,2.1,8,2016-04-28 07:46:27,0.04858039473873,1890.769
63764,成都市,20160501,7,c3d7a1b8,b20453f8,104.09159,30.695333,地名地址,104.07481,30.64509,公交地铁,2016-05-01 07:13:34,2016-05-01 07:30:09,8.0,16,2016-05-01 07:03:26,0.026679764196427,7796.69
136317,成都市,20151204,7,fb84c730,951fc93a,104.076274,30.676209,住宅小区,104.129294,30.6363,公交地铁,2015-12-04 07:43:00,2015-12-04 08:15:46,8.5,32,2015-12-04 07:38:48,0.0571728896728975,8146.281999999998
300358,成都市,20161018,7,fa671d5e,a7f7917e,104.070984,30.694523,住宅小区,104.07318,30.70213,公交地铁,2016-10-18 07:19:42,2016-10-18 07:29:26,2.7,9,2016-10-18 07:16:15,0.126183859195634,1922.3570000000004
489791,成都市,20160218,8,2db7b76f,c69b01b0,104.069778,30.682156,住宅小区,104.062681,30.664509,住宅小区,2016-02-18 08:19:30,2016-02-18 08:29:01,2.2,9,2016-02-18 08:14:25,0.205248410517087,2696.027
206110,成都市,20160727,9,e5d80dd3,1341d70c,104.089127,30.693279,住宅小区,104.06661,30.68296,医院,2016-07-27 09:15:00,2016-07-27 09:44:23,5.9,29,2016-07-27 09:07:37,0.0864886572634692,3305.424
104500,成都市,20160508,9,caf92a2a,509f7b85,104.074699,30.690271,商务楼宇,104.065454,30.655828,商务楼宇,2016-05-08 09:29:56,2016-05-08 09:59:13,5.7,29,2016-05-08 09:26:54,0.0438138145648306,4793.694
253205,成都市,20160320,8,b26ace27,4835bf4,104.090508,30.67922,住宅小区,104.107471,30.680856,生活服务,2016-03-20 08:55:39,2016-03-20 09:02:46,3.1,7,2016-03-20 08:51:45,0.10629483107389,2732.65
398122,成都市,20160722,7,4e46e4b4,cf300042,104.068589,30.69161,住宅小区,104.06139,30.63656,医院,2016-07-22 07:23:28,2016-07-22 07:55:30,8.2,32,2016-07-22 07:16:34,0.167120141360357,6834.269999999999
397880,成都市,20160314,8,47df7a6b,46bb5056,104.079921,30.687166,购物,104.048647,30.68345,商务楼宇,2016-03-14 08:51:02,2016-03-14 09:14:18,4.9,23,2016-03-14 08:40:34,0.16702504102002,3600.9020000000005
76280,成都市,20160405,7,7095f677,c4a0aa6e,104.078835,30.673719,住宅小区,104.065341,30.668518,酒店宾馆,2016-04-05 07:55:41,2016-04-05 08:03:48,2.3,8,2016-04-05 07:47:08,0.0319156655197071,1917.188
131403,成都市,20160623,8,564a0f36,ce725525,104.07258,30.67954,酒店宾馆,104.089089,30.652583,酒店宾馆,2016-06-23 08:27:17,2016-06-23 08:45:52,4.8,18,2016-06-23 08:21:59,0.0551098903206731,4309.02
345102,成都市,20160916,8,b4347318,53419df1,104.087014,30.678271,住宅小区,104.061521,30.64274,医院,2016-09-16 08:41:06,2016-09-16 09:03:42,7.8,22,2016-09-16 08:36:58,0.144973788812773,6172.164
466331,成都市,20160417,8,ecf0b1d4,d1fe215f,104.085358,30.68154,住宅小区,104.061504,30.642745,医院,2016-04-17 08:53:12,2016-04-17 09:17:57,7.8,24,2016-04-17 08:43:02,0.195490493405479,6385.987
348886,成都市,20160125,9,9f2b29e,22b453a8,104.089668,30.686991,住宅小区,104.077161,30.66478,商务楼宇,2016-01-25 09:23:36,2016-01-25 09:43:51,3.0,20,2016-01-25 09:20:25,0.146552914916759,3027.528
492435,成都市,20160809,8,efede69b,50aeda25,104.076,30.6889,商务楼宇,104.07996,30.67595,酒店宾馆,2016-08-09 08:39:08,2016-08-09 08:47:25,2.1,8,2016-08-09 08:31:12,0.206386712682511,2107.747
114311,成都市,20160620,8,453760f0,6ac52cad,104.0914,30.68353,商务楼宇,104.013754,30.681126,休闲娱乐,2016-06-20 08:13:10,2016-06-20 08:44:11,9.9,31,2016-06-20 08:08:39,0.0479829986951318,8645.090999999999
192381,成都市,20161020,7,98961fd0,51db7c25,104.07428,30.67849,住宅小区,104.09233,30.64598,商务楼宇,2016-10-20 07:51:16,2016-10-20 08:07:03,5.1,15,2016-10-20 07:47:11,0.080705561138242,5353.084999999999
205559,成都市,20160606,9,d31101e3,61f4e754,104.086937,30.684818,住宅小区,104.07905,30.658121,购物,2016-06-06 09:23:26,2016-06-06 09:40:57,3.5,17,2016-06-06 09:16:01,0.0862457702725167,3913.031999999999
