old_index,city_name,tdate,hr,order_id,driver_id,starting_lng,starting_lat,start_poi,dest_lng,dest_lat,dest_poi,begin_time,finish_time,travel_distance,travel_time,strive_time,rnd,newdistance
101193,成都市,20160517,9,66591149,fb8a3c16,104.072304,30.679529,酒店宾馆,104.09817,30.67374,商务楼宇,2016-05-17 09:23:05,2016-05-17 09:33:19,3.9,10,2016-05-17 09:18:00,0.0423938254166022,3281.716
225807,成都市,20160428,7,4531f83c,3479593f,104.08787,30.68391,地名地址,104.07968,30.67232,地名地址,2016-04-28 07:59:45,2016-04-28 08:07:01,2.2,7,2016-04-28 07:54:08,0.0947816121832332,1740.9580000000003
372426,成都市,20160104,9,8df73a9,9e3ea783,104.092841,30.690358,商务楼宇,104.074118,30.694706,公交地铁,2016-01-04 09:29:59,2016-01-04 09:36:46,2.2,6,2016-01-04 09:19:49,0.156400544628911,2836.635
378559,成都市,20160717,8,87d5e2c,b5b36ca6,104.088424,30.679469,酒店宾馆,104.12796,30.67071,商务楼宇,2016-07-17 08:17:13,2016-07-17 08:30:43,5.1,13,2016-07-17 08:10:48,0.158966499275478,5112.417
428079,成都市,20160319,8,f3aae6b1,9b5d29a4,104.08975,30.69235,住宅小区,104.072207,30.682206,酒店宾馆,2016-03-19 08:19:07,2016-03-19 08:31:01,3.2,11,2016-03-19 08:09:44,0.179544513470606,3027.6040000000003
473378,成都市,20160923,7,1f0bad21,a43871e7,104.08267,30.6868,住宅小区,104.07724,30.65109,地名地址,2016-09-23 07:59:29,2016-09-23 08:26:19,5.4,26,2016-09-23 07:53:16,0.198417758603687,5148.035
349286,成都市,20160424,8,93a7e1e2,143b8507,104.071343,30.671749,商务楼宇,104.079876,30.67583,酒店宾馆,2016-04-24 08:55:39,2016-04-24 09:00:50,2.0,5,2016-04-24 08:50:05,0.14671212983047,1216.028
250781,成都市,20151117,7,bf06402a,20855878,104.072058,30.69023,住宅小区,104.0973,30.6534,地名地址,2015-11-17 07:05:32,2015-11-17 07:23:02,5.9,17,2015-11-17 06:57:03,0.105281527911012,6673.078999999999
134351,成都市,20160802,7,41d0d99,56bc2989,104.07427,30.67851,住宅小区,104.09233,30.64598,商务楼宇,2016-08-02 07:55:15,2016-08-02 08:11:42,5.0,16,2016-08-02 07:50:13,0.0563683707486482,5353.084999999999
345102,成都市,20160916,8,b4347318,53419df1,104.087014,30.678271,住宅小区,104.061521,30.64274,医院,2016-09-16 08:41:06,2016-09-16 09:03:42,7.8,22,2016-09-16 08:36:58,0.144973788812773,6172.164
85548,成都市,20160729,7,476e40f4,244fc3f4,104.07409,30.6786,住宅小区,104.09229,30.64572,商务楼宇,2016-07-29 07:59:01,2016-07-29 08:18:30,5.1,19,2016-07-29 07:55:22,0.0358364801606011,5353.084999999999
331978,成都市,20160629,7,91fe4cd4,bf17fe76,104.078705,30.677092,商务楼宇,104.033723,30.631507,购物,2016-06-29 07:07:36,2016-06-29 07:29:23,8.9,21,2016-06-29 07:01:16,0.139523644272391,8380.715999999999
201748,成都市,20160618,7,2d873462,2271fb9,104.09256,30.67651,学校,104.06667,30.69494,公交地铁,2016-06-18 07:55:15,2016-06-18 08:02:08,2.6,6,2016-06-18 07:45:36,0.0846481583524296,4195.432000000001
255216,成都市,20160510,8,5122cf22,3051d931,104.07209,30.693789,商务楼宇,104.057191,30.766119,住宅小区,2016-05-10 08:11:18,2016-05-10 08:31:06,9.8,19,2016-05-10 08:03:37,0.107133998629967,10217.229999999998
452973,成都市,20161001,8,38d063e6,fd73bdfd,104.074608,30.695318,购物,104.07318,30.70213,公交地铁,2016-10-01 08:45:42,2016-10-01 09:01:36,2.7,15,2016-10-01 08:35:43,0.189924834555997,1602.9260000000004
237885,成都市,20161024,8,389104ae,43e755e2,104.075667,30.688843,商务楼宇,104.06042,30.65939,医院,2016-10-24 08:45:20,2016-10-24 09:03:17,4.8,17,2016-10-24 08:38:56,0.0998096837811977,4398.486000000001
362949,成都市,20160522,7,d0e812dd,88ea815a,104.09051,30.68451,住宅小区,104.04119,30.65516,休闲娱乐,2016-05-22 07:45:01,2016-05-22 08:05:18,8.4,20,2016-05-22 07:36:22,0.152435477508953,7626.625
373812,成都市,20160604,7,21abd9b,b7333e71,104.077057,30.678718,住宅小区,104.042651,30.68924,住宅小区,2016-06-04 07:17:24,2016-06-04 07:27:21,5.0,9,2016-06-04 07:14:34,0.156987749877167,4126.516
89628,成都市,20160809,7,e3bf9ec4,87258611,104.085,30.682001,住宅小区,104.07252,30.654941,购物,2016-08-09 07:23:05,2016-08-09 07:34:27,3.7,11,2016-08-09 07:21:39,0.037509094498591,4066.241000000001
222030,成都市,20160506,9,ec6fff0,662e6bfb,104.090202,30.685049,住宅小区,104.078719,30.675754,地名地址,2016-05-06 09:15:54,2016-05-06 09:33:47,2.6,17,2016-05-06 09:12:58,0.0931339307109749,1826.73
7211,成都市,20151129,8,b30d7064,22462467,104.082306,30.683663,商务楼宇,104.060071,30.722024,住宅小区,2015-11-29 08:59:25,2015-11-29 09:19:35,4.8,20,2015-11-29 08:52:53,0.0030507808885372,6676.36
213135,成都市,20160310,9,73c042a1,1a2056cb,104.075203,30.675859,住宅小区,104.03891,30.63378,医院,2016-03-10 09:17:32,2016-03-10 09:53:39,8.4,36,2016-03-10 09:12:14,0.0894254611783797,7247.456999999999
337623,成都市,20160913,8,f0f3794,a9496294,104.08423,30.69327,住宅小区,104.13865,30.67069,住宅小区,2016-09-13 08:39:53,2016-09-13 09:13:36,9.4,33,2016-09-13 08:25:20,0.14189576316522,6829.402000000002
103446,成都市,20160731,9,f6fa04c7,3e8ac35d,104.078001,30.679601,购物,104.03787,30.71219,购物,2016-07-31 09:17:15,2016-07-31 09:49:32,7.4,32,2016-07-31 09:09:49,0.0433660528882533,6368.205
81577,成都市,20161015,8,2e3d5f53,dc0ee678,104.087364,30.690686,住宅小区,104.07403,30.6863,商务楼宇,2016-10-15 08:25:53,2016-10-15 08:35:42,2.3,9,2016-10-15 08:22:27,0.03415021235275,2492.207
327427,成都市,20151217,7,df167da4,ff61b876,104.081963,30.671048,商务楼宇,104.09751,30.649647,住宅小区,2015-12-17 07:31:19,2015-12-17 07:41:53,4.0,10,2015-12-17 07:28:29,0.137648134043297,3649.916999999999
230078,成都市,20161009,8,fa5c86c,e805fa5d,104.09288,30.6706,住宅小区,104.05735,30.67198,商务楼宇,2016-10-09 08:47:30,2016-10-09 09:08:59,6.2,21,2016-10-09 08:39:01,0.0965695325904053,4517.901
287920,成都市,20160322,8,da59e0b1,56f56706,104.082985,30.67205,商务楼宇,104.11693,30.64974,商务楼宇,2016-03-22 08:57:41,2016-03-22 09:17:28,4.7,19,2016-03-22 08:50:41,0.120990278705385,4662.929000000001
396557,成都市,20160628,8,154b9ae7,1d88dce6,104.078729,30.68831,商务楼宇,104.06745,30.702459,医院,2016-06-28 08:23:20,2016-06-28 08:34:21,3.5,11,2016-06-28 08:14:42,0.166473260879757,3233.616
269709,成都市,20160305,8,f4311308,d08df561,104.082343,30.681487,住宅小区,104.083426,30.636097,公交地铁,2016-03-05 08:23:00,2016-03-05 08:43:23,7.6,20,2016-03-05 08:20:21,0.113210928052446,6950.544
206723,成都市,20160401,7,42f9320a,10124d26,104.087097,30.685699,住宅小区,104.07796,30.68334,学校,2016-04-01 07:49:21,2016-04-01 08:00:39,2.2,11,2016-04-01 07:46:07,0.086747566251773,1350.385
422521,成都市,20160309,8,74fe6679,1fd8f3be,104.08818,30.67911,住宅小区,104.0616,30.6561,商务楼宇,2016-03-09 08:11:38,2016-03-09 08:33:38,4.5,22,2016-03-09 08:04:03,0.177284214366664,4421.524
59511,成都市,20160419,8,87b5fe8c,95e49ff9,104.0763,30.69025,商务楼宇,104.094053,30.689441,医院,2016-04-19 08:27:30,2016-04-19 08:42:44,3.4,15,2016-04-19 08:19:37,0.024960338336231,2718.459
93349,成都市,20160313,7,80227281,a25dd8d8,104.086014,30.688458,住宅小区,104.037114,30.639374,酒店宾馆,2016-03-13 07:29:32,2016-03-13 07:47:48,9.9,18,2016-03-13 07:23:28,0.0390507631619816,8595.644999999999
130539,成都市,20151229,8,a432a621,dc73ffb3,104.068895,30.68401,住宅小区,104.0197,30.689,餐饮,2015-12-29 08:05:29,2015-12-29 08:21:55,5.7,16,2015-12-29 08:01:21,0.0547647581500159,5676.071
208460,成都市,20160530,7,fc9be312,1d50129c,104.073678,30.679565,住宅小区,104.052744,30.624894,医院,2016-05-30 07:13:06,2016-05-30 07:25:48,4.9,12,2016-05-30 07:10:56,0.0874741304159155,7727.745
379136,成都市,20160229,7,b1097849,7a33bc,104.08688,30.67671,住宅小区,104.11175,30.67091,学校,2016-02-29 07:57:46,2016-02-29 08:10:02,4.2,12,2016-02-29 07:46:51,0.159190802695924,3560.3730000000005
300358,成都市,20161018,7,fa671d5e,a7f7917e,104.070984,30.694523,住宅小区,104.07318,30.70213,公交地铁,2016-10-18 07:19:42,2016-10-18 07:29:26,2.7,9,2016-10-18 07:16:15,0.126183859195634,1922.3570000000004
91464,成都市,20160406,8,985cfef9,b4bc0289,104.0791,30.67277,住宅小区,104.091751,30.672327,商务楼宇,2016-04-06 08:21:55,2016-04-06 08:28:21,2.5,6,2016-04-06 08:17:09,0.0382502829523516,1329.789
340028,成都市,20151111,7,87a55196,4cd1f83b,104.0686,30.675,住宅小区,104.1041,30.6689,酒店宾馆,2015-11-11 07:13:53,2015-11-11 07:27:18,3.8,13,2015-11-11 07:07:13,0.142924971852307,4304.411999999999
418557,成都市,20160523,9,aa1a2ab0,24bc1796,104.08908,30.69229,住宅小区,104.07481,30.64509,公交地铁,2016-05-23 09:07:30,2016-05-23 09:34:13,7.6,26,2016-05-23 08:53:51,0.175633386444171,7459.3229999999985
179818,成都市,20160617,8,77e1e54f,4024cb42,104.088402,30.68737,住宅小区,104.090049,30.66258,住宅小区,2016-06-17 08:25:40,2016-06-17 08:44:19,5.2,18,2016-06-17 08:05:06,0.0754524808584662,3613.346000000001
335412,成都市,20160805,8,de70e051,545f8560,104.08472,30.693941,住宅小区,104.0718,30.65755,商务楼宇,2016-08-05 08:39:59,2016-08-05 09:08:11,5.1,28,2016-08-05 08:35:36,0.140956236408355,5572.271
271213,成都市,20161004,8,a109caf3,e37eea29,104.088296,30.689052,住宅小区,104.05703,30.72277,住宅小区,2016-10-04 08:19:35,2016-10-04 08:38:42,5.8,19,2016-10-04 08:16:07,0.113852630006286,6032.349999999999
63764,成都市,20160501,7,c3d7a1b8,b20453f8,104.09159,30.695333,地名地址,104.07481,30.64509,公交地铁,2016-05-01 07:13:34,2016-05-01 07:30:09,8.0,16,2016-05-01 07:03:26,0.026679764196427,7796.69
456521,成都市,20160524,9,9efb27d8,d9de8307,104.073212,30.670448,商务楼宇,104.082876,30.631165,学校,2016-05-24 09:23:05,2016-05-24 09:46:48,8.1,23,2016-05-24 09:14:59,0.191393675896174,6042.416
333045,成都市,20160729,8,56dfbb10,76104364,104.089,30.6863,住宅小区,104.074563,30.686622,商务楼宇,2016-07-29 08:29:24,2016-07-29 08:38:06,2.4,8,2016-07-29 08:22:11,0.139985262573846,2667.4440000000004
195943,成都市,20160608,9,221c74bb,47f1dbd8,104.081352,30.678499,住宅小区,104.11309,30.70291,医院,2016-06-08 09:07:05,2016-06-08 09:19:27,4.0,12,2016-06-08 09:03:04,0.0821974395928706,5204.364
88554,成都市,20160321,7,9d3c88c8,63d29aff,104.086958,30.684362,住宅小区,104.0524,30.6672,医院,2016-03-21 07:27:11,2016-03-21 07:45:40,5.9,18,2016-03-21 07:19:46,0.0370702354630458,5052.768
